competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,cleaned_name_used,created_at,eta_date
DVFlora,51328,Rose Hot Pink Pink Floyd DVF,Roses-Standard,Stem,Pink,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Pink Floyd DVF,2025-06-01,2025-06-10
DVFlora,46922,Rose Yellow Bikini,Roses-Standard,Stem,Yellow,50,1,1.55,1.55,25,Ecuador,Rose Yellow Bikini,2025-06-01,2025-06-10
DVFlora,46923,Rose Yellow Bikini,Roses-Standard,Stem,Yellow,60,1,1.65,1.65,25,Ecuador,Rose Yellow Bikini,2025-06-01,2025-06-10
DVFlora,68982,Rose White Coldplay,Roses-Standard,Stem,White,50,12,1.69,1.69,12,Ecuador,Rose White Coldplay,2025-06-01,2025-06-10
DVFlora,68889,Rose White Coldplay,Roses-Standard,Stem,White,60,12,1.79,1.79,12,Ecuador,Rose White Coldplay,2025-06-01,2025-06-10
DVFlora,23204,Pom Pon Yellow. Viking Sundi,Pom Pons,Bu,Yellow,,1,3.99,3.99,5,Colombia,Pom Pon Yellow. Viking Sundi,2025-06-01,2025-06-10
DVFlora,23259,Pom Pon Yellow. Viking Vybowl,Pom Pons,Bu,Yellow,,1,3.79,3.79,5,Colombia,Pom Pon Yellow. Viking Vybowl,2025-06-01,2025-06-10
DVFlora,58012,Pom Pon Yellow Viking,Pom Pons,Bu,Yellow,,1,4.89,4.89,6,Colombia,Pom Pon Yellow Viking,2025-06-01,2025-06-10
DVFlora,54836,Pom Pon Yellow Zippo,Pom Pons,Bu,Yellow,,1,5.39,5.39,6,Colombia,Pom Pon Yellow Zippo,2025-06-01,2025-06-10
DVFlora,40367,Rose Hot Pink Lola,Roses-Standard,Stem,Pink Hot,50,1,1.45,1.45,25,Ecuador,Rose Hot Pink Lola,2025-06-01,2025-06-10
DVFlora,57555,Rose Hot Pink Lola,Roses-Standard,Stem,Pink Hot,50,1,1.35,1.35,50,Ecuador,Rose Hot Pink Lola,2025-06-01,2025-06-10
DVFlora,40916,Rose Hot Pink Lola DVF,Roses-Standard,Stem,Pink Hot,50,1,1.45,1.45,25,Ecuador,Rose Hot Pink Lola DVF,2025-06-01,2025-06-10
DVFlora,40368,Rose Hot Pink Lola,Roses-Standard,Stem,Pink Hot,60,1,1.55,1.55,25,Ecuador,Rose Hot Pink Lola,2025-06-01,2025-06-10
DVFlora,40915,Rose Hot Pink Lola,Roses-Standard,Stem,Pink Hot,60,1,1.45,1.45,100,Ecuador,Rose Hot Pink Lola,2025-06-01,2025-06-10
DVFlora,58014,Pom Pon Green Athos,Pom Pons,Bu,Green,,1,4.29,4.29,6,Colombia,Pom Pon Green Athos,2025-06-01,2025-06-10
DVFlora,34986,Pom Pon Green Athos,Pom Pons,Bu,Green,,1,3.89,3.89,12,Colombia,Pom Pon Green Athos,2025-06-01,2025-06-10
DVFlora,31603,Pom Pon Green Athos,Pom Pons,Bu,Green,,1,3.99,3.99,5,Colombia,Pom Pon Green Athos,2025-06-01,2025-06-10
DVFlora,62883,Pom Pon Green Athos,Pom Pons,Bu,Green,,1,3.59,3.59,6,Colombia,Pom Pon Green Athos,2025-06-01,2025-06-10
DVFlora,40367,Rose Hot Pink Lola,Roses-Standard,Stem,Pink,50,1,1.45,1.45,25,Ecuador,Rose Hot Pink Lola,2025-06-01,2025-06-10
DVFlora,57555,Rose Hot Pink Lola,Roses-Standard,Stem,Pink,50,1,1.35,1.35,50,Ecuador,Rose Hot Pink Lola,2025-06-01,2025-06-10
DVFlora,40916,Rose Hot Pink Lola DVF,Roses-Standard,Stem,Pink,50,1,1.45,1.45,25,Ecuador,Rose Hot Pink Lola DVF,2025-06-01,2025-06-10
DVFlora,40368,Rose Hot Pink Lola,Roses-Standard,Stem,Pink,60,1,1.55,1.55,25,Ecuador,Rose Hot Pink Lola,2025-06-01,2025-06-10
DVFlora,40915,Rose Hot Pink Lola,Roses-Standard,Stem,Pink,60,1,1.45,1.45,100,Ecuador,Rose Hot Pink Lola,2025-06-01,2025-06-10
DVFlora,35848,Garden Rose Pink Mar Therese,Roses-Garden,Stem,Pink,,12,2.79,2.79,12,South America,Garden Rose Pink Mar Therese,2025-06-01,2025-06-10
DVFlora,42528,Garden Rose Pink Keira,Roses-Garden,Stem,Pink,,12,3.99,3.99,12,South America,Garden Rose Pink Keira,2025-06-01,2025-06-10
DVFlora,27054,Rose Var Barista,Roses-Standard,Stem,Bicolor,40,1,1.29,1.29,25,Ecuador,Rose Var Barista,2025-06-01,2025-06-10
DVFlora,33583,Rose Var Barista,Roses-Standard,Stem,Bicolor,50,1,1.59,1.59,25,Ecuador,Rose Var Barista,2025-06-01,2025-06-10
DVFlora,64281,Rose Var Barista,Roses-Standard,Stem,Bicolor,60,1,1.69,1.69,25,Ecuador,Rose Var Barista,2025-06-01,2025-06-10
DVFlora,40952,Garden Rose Gold Mustard,Roses-Garden,Stem,Yellow,,12,3.99,3.99,12,South America,Garden Rose Gold Mustard,2025-06-01,2025-06-10
DVFlora,40862,Garden Rose White Purity,Roses-Garden,Stem,White,,12,3.99,3.99,12,South America,Garden Rose White Purity,2025-06-01,2025-06-10
DVFlora,57020,Rose Brw Toffee,Roses-Standard,Stem,Brown,50,1,2.29,2.29,25,Ecuador,Rose Brw Toffee,2025-06-01,2025-06-10
DVFlora,48144,Rose Brw Toffee,Roses-Standard,Stem,Brown,60,1,2.49,2.49,25,Ecuador,Rose Brw Toffee,2025-06-01,2025-06-10
DVFlora,62219,Rose Lavender Ascot,Roses-Standard,Stem,Lavender,40,1,1.19,1.19,25,South America,Rose Lavender Ascot,2025-06-01,2025-06-10
DVFlora,37310,Garden Rose Pink Romantic An,Roses-Garden,Stem,Pink,,12,2.79,2.79,12,South America,Garden Rose Pink Romantic An,2025-06-01,2025-06-10
DVFlora,62022,Rose Peach Tiffany,Roses-Standard,Stem,Peach,50,1,1.39,1.39,25,Ecuador,Rose Peach Tiffany,2025-06-01,2025-06-10
DVFlora,62118,Rose Peach Tiffany,Roses-Standard,Stem,Peach,50,1,1.39,1.39,25,Ecuador,Rose Peach Tiffany,2025-06-01,2025-06-10
DVFlora,30616,Rose Peach Tiffany,Roses-Standard,Stem,Peach,50,1,1.29,1.29,50,Ecuador,Rose Peach Tiffany,2025-06-01,2025-06-10
DVFlora,47294,Rose Peach Tiffany,Roses-Standard,Stem,Peach,50,1,1.25,1.25,50,Ecuador,Rose Peach Tiffany,2025-06-01,2025-06-10
DVFlora,48932,Rose Peach Tiffany,Roses-Standard,Stem,Peach,60,1,1.49,1.49,25,Ecuador,Rose Peach Tiffany,2025-06-01,2025-06-10
DVFlora,30643,Rose Peach Tiffany,Roses-Standard,Stem,Peach,60,1,1.39,1.39,50,Ecuador,Rose Peach Tiffany,2025-06-01,2025-06-10
DVFlora,47704,Rose Peach Tiffany,Roses-Standard,Stem,Peach,60,1,1.39,1.39,50,Ecuador,Rose Peach Tiffany,2025-06-01,2025-06-10
DVFlora,37158,Garden Rose Hot Pink Baronesse,Roses-Garden,Stem,Pink Hot,,12,2.79,2.79,12,South America,Garden Rose Hot Pink Baronesse,2025-06-01,2025-06-10
DVFlora,37158,Garden Rose Hot Pink Baronesse,Roses-Garden,Stem,Pink,,12,2.79,2.79,12,South America,Garden Rose Hot Pink Baronesse,2025-06-01,2025-06-10
DVFlora,69358,Rose Pink Flirty DVF,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Flirty DVF,2025-06-01,2025-06-10
DVFlora,69359,Rose Pink Flirty DVF,Roses-Standard,Stem,Pink,60,1,1.65,1.65,25,Ecuador,Rose Pink Flirty DVF,2025-06-01,2025-06-10
DVFlora,68638,Lavender Portrait,Roses-Spray,Bu,Lavender,40,40,,,,South America,Lavender Portrait,2025-06-01,2025-06-10
DVFlora,56866,Yellow Bora Bora,Roses-Spray,Bu,Yellow,40,40,,,,South America,Yellow Bora Bora,2025-06-01,2025-06-10
DVFlora,52566,Orange Sensation,Roses-Spray,Bu,Orange,40,40,,,,South America,Orange Sensation,2025-06-01,2025-06-10
DVFlora,68827,Rose Pink Expression DVF,Roses-Standard,Stem,Pink,40,1,1.39,1.39,25,Ecuador,Rose Pink Expression DVF,2025-06-01,2025-06-10
DVFlora,52586,Rose Pink Expression,Roses-Standard,Stem,Pink,50,1,1.69,1.69,25,Ecuador,Rose Pink Expression,2025-06-01,2025-06-10
DVFlora,52587,Rose Pink Expression,Roses-Standard,Stem,Pink,60,1,1.79,1.79,25,Ecuador,Rose Pink Expression,2025-06-01,2025-06-10
DVFlora,68829,Rose Pink Expression DVF,Roses-Standard,Stem,Pink,60,1,1.79,1.79,25,Ecuador,Rose Pink Expression DVF,2025-06-01,2025-06-10
DVFlora,52588,Rose Pink Expression,Roses-Standard,Stem,Pink,70,1,1.89,1.89,25,Ecuador,Rose Pink Expression,2025-06-01,2025-06-10
DVFlora,58807,Pink Cozumel,Roses-Spray,Bu,Pink,40,40,,,,Ecuador,Pink Cozumel,2025-06-01,2025-06-10
DVFlora,42520,Garden Spray White Blanche,Roses-Spray,Bu,White,,6,,,,South America,Garden Spray White Blanche,2025-06-01,2025-06-10
DVFlora,24358,Rose Lavender Moody Blues,Roses-Standard,Stem,Lavender,50,1,1.39,1.39,25,Ecuador,Rose Lavender Moody Blues,2025-06-01,2025-06-10
DVFlora,52857,Rose Lavender Moody Blues DVF,Roses-Standard,Stem,Lavender,50,1,1.39,1.39,25,Ecuador,Rose Lavender Moody Blues DVF,2025-06-01,2025-06-10
DVFlora,36487,Hypericum Green Jungle Roma 50/6,Hypericum,Bu,Green,50,50,,,,Ecuador,Hypericum Green Jungle Roma 50/6,2025-06-01,2025-06-10
DVFlora,30960,Hot Pink Majolica,Roses-Spray,Bu,Pink Hot,40,40,,,,South America,Hot Pink Majolica,2025-06-01,2025-06-10
DVFlora,53015,Hot Pink Majolica,Roses-Spray,Bu,Pink Hot,40,40,,,,Ecuador,Hot Pink Majolica,2025-06-01,2025-06-10
DVFlora,51367,Rose Cream de la Cream DVF,Roses-Standard,Stem,Cream,40,1,0.99,0.99,25,Ecuador,Rose Cream de la Cream DVF,2025-06-01,2025-06-10
DVFlora,31602,Rose Cream de la Cream,Roses-Standard,Stem,Cream,50,1,1.55,1.55,25,Ecuador,Rose Cream de la Cream,2025-06-01,2025-06-10
DVFlora,30636,Rose Cream de la Cream,Roses-Standard,Stem,Cream,50,1,1.45,1.45,50,Ecuador,Rose Cream de la Cream,2025-06-01,2025-06-10
DVFlora,20397,Hypericum Red True Rom,Hypericum,Bu,Red,50,50,,,,Ecuador,Hypericum Red True Rom,2025-06-01,2025-06-10
DVFlora,27552,Rose Lavender Ocean Song,Roses-Standard,Stem,Lavender,40,1,0.99,0.99,25,Ecuador,Rose Lavender Ocean Song,2025-06-01,2025-06-10
DVFlora,51159,Rose Lavender Ocean Song 50 DVF,Roses-Standard,Stem,Lavender,50,1,1.45,1.45,25,Ecuador,Rose Lavender Ocean Song 50 DVF,2025-06-01,2025-06-10
DVFlora,30720,Rose Lavender Ocean Song,Roses-Standard,Stem,Lavender,50,1,1.45,1.45,25,Ecuador,Rose Lavender Ocean Song,2025-06-01,2025-06-10
DVFlora,40825,Rose Lavender Ocean Song,Roses-Standard,Stem,Lavender,50,1,1.25,1.25,50,Ecuador,Rose Lavender Ocean Song,2025-06-01,2025-06-10
DVFlora,52842,Rose Lavender Ocean Song,Roses-Standard,Stem,Lavender,50,1,1.35,1.35,50,Ecuador,Rose Lavender Ocean Song,2025-06-01,2025-06-10
DVFlora,68368,Hypericum Green Ilusion,Hypericum,Bu,Green,50,50,,,,Ecuador,Hypericum Green Ilusion,2025-06-01,2025-06-10
DVFlora,68370,Hypericum White Ilusion 50/60,Hypericum,Bu,White,50,50,,,,Ecuador,Hypericum White Ilusion 50/60,2025-06-01,2025-06-10
DVFlora,50502,Hypericum Green DVFlora,Hypericum,Bu,Green,70,1,,,,Ecuador,Hypericum Green DVFlora,2025-06-01,2025-06-10
DVFlora,68361,Hypericum Red Ilusion,Hypericum,Bu,Red,50,50,,,,Ecuador,Hypericum Red Ilusion,2025-06-01,2025-06-10
DVFlora,50503,Hypericum Red Dk DvFlora,Hypericum,Bu,Red - Dark,70,1,,,,Ecuador,Hypericum Red Dk DvFlora,2025-06-01,2025-06-10
DVFlora,28271,Hypericum Assorted,Hypericum,Bu,Assorted,50,1,5.49,5.49,9,Ecuador,Hypericum Assorted,2025-06-01,2025-06-10
DVFlora,28281,Hypericum Assorted,Hypericum,Bu,Assorted,60,1,6.49,6.49,8,Ecuador,Hypericum Assorted,2025-06-01,2025-06-10
DVFlora,50501,Hypericum Red DvFlora,Hypericum,Bu,Red,70,1,,,,Ecuador,Hypericum Red DvFlora,2025-06-01,2025-06-10
DVFlora,50503,Hypericum Red Dk DvFlora,Hypericum,Bu,Red,70,1,,,,Ecuador,Hypericum Red Dk DvFlora,2025-06-01,2025-06-10
DVFlora,36434,Hypericum White Cool Rom 50/60,Hypericum,Bu,White,50,50,,,,Ecuador,Hypericum White Cool Rom 50/60,2025-06-01,2025-06-10
DVFlora,63370,Rose Yellow Momentum,Roses-Standard,Stem,Yellow,50,1,1.55,1.55,25,Ecuador,Rose Yellow Momentum,2025-06-01,2025-06-10
DVFlora,47260,Rose Yellow Momentum,Roses-Standard,Stem,Yellow,60,1,1.65,1.65,25,Ecuador,Rose Yellow Momentum,2025-06-01,2025-06-10
DVFlora,26223,Rose Lavender Blue Dream DVF,Roses-Standard,Stem,Lavender,50,1,1.45,1.45,25,Ecuador,Rose Lavender Blue Dream DVF,2025-06-01,2025-06-10
DVFlora,40736,Rose Pink Opala,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,Rose Pink Opala,2025-06-01,2025-06-10
DVFlora,24836,Rose White Polo,Roses-Standard,Stem,White,60,1,1.69,1.69,100,Ecuador,Rose White Polo,2025-06-01,2025-06-10
DVFlora,26131,Rose Orange Free Spirit,Roses-Standard,Stem,Orange,40,1,1.39,1.39,25,Ecuador,Rose Orange Free Spirit,2025-06-01,2025-06-10
DVFlora,49842,Rose Orange Free Spirit,Roses-Standard,Stem,Orange,40,1,1.29,1.29,50,Ecuador,Rose Orange Free Spirit,2025-06-01,2025-06-10
DVFlora,51272,Rose Orange Free Spirit DVF,Roses-Standard,Stem,Orange,40,1,1.39,1.39,25,Ecuador,Rose Orange Free Spirit DVF,2025-06-01,2025-06-10
DVFlora,24348,Rose Orange Free Spirit,Roses-Standard,Stem,Orange,50,1,1.79,1.79,25,Ecuador,Rose Orange Free Spirit,2025-06-01,2025-06-10
DVFlora,52871,Rose Orange Free Spirit,Roses-Standard,Stem,Orange,50,1,1.69,1.69,50,Ecuador,Rose Orange Free Spirit,2025-06-01,2025-06-10
DVFlora,46798,Rose Red Explorer,Roses-Standard,Stem,Red,50,1,1.15,1.15,25,Ecuador,Rose Red Explorer,2025-06-01,2025-06-10
DVFlora,47765,Rose Red Explorer,Roses-Standard,Stem,Red,50,1,1.05,1.05,50,Ecuador,Rose Red Explorer,2025-06-01,2025-06-10
DVFlora,40358,Rose Red Explorer,Roses-Standard,Stem,Red,50,1,0.89,0.89,50,Ecuador,Rose Red Explorer,2025-06-01,2025-06-10
DVFlora,46799,Rose Red Explorer,Roses-Standard,Stem,Red,60,1,1.29,1.29,25,Ecuador,Rose Red Explorer,2025-06-01,2025-06-10
DVFlora,49898,Rose Red Explorer,Roses-Standard,Stem,Red,60,1,1.19,1.19,50,Ecuador,Rose Red Explorer,2025-06-01,2025-06-10
DVFlora,52827,Rose Red Explorer DVF,Roses-Standard,Stem,Red,70,70,1.39,1.39,25,Ecuador,Rose Red Explorer DVF,2025-06-01,2025-06-10
DVFlora,68742,Rose Pink Candy Expression,Roses-Standard,Stem,Pink,50,1,1.69,1.69,25,Ecuador,Rose Pink Candy Expression,2025-06-01,2025-06-10
DVFlora,68743,Rose Pink Candy Expression,Roses-Standard,Stem,Pink,60,1,1.79,1.79,25,Ecuador,Rose Pink Candy Expression,2025-06-01,2025-06-10
DVFlora,25925,Rose Cream Candlelight,Roses-Standard,Stem,Cream,40,1,1.09,1.09,25,Ecuador,Rose Cream Candlelight,2025-06-01,2025-06-10
DVFlora,28459,Rose Cream Candlelight,Roses-Standard,Stem,Cream,40,1,1.09,1.09,25,Ecuador,Rose Cream Candlelight,2025-06-01,2025-06-10
DVFlora,24400,Rose Cream Candlelight,Roses-Standard,Stem,Cream,50,1,1.55,1.55,25,Ecuador,Rose Cream Candlelight,2025-06-01,2025-06-10
DVFlora,68375,Pom Pon Lavender Roselle,Pom Pons,Bu,Lavender,,1,4.29,4.29,6,Colombia,Pom Pon Lavender Roselle,2025-06-01,2025-06-10
DVFlora,51158,Rose Hot Pink Topaz 50 DVF,Roses-Standard,Stem,Pink Hot,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Topaz 50 DVF,2025-06-01,2025-06-10
DVFlora,30381,Rose Hot Pink Topaz,Roses-Standard,Stem,Pink Hot,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Topaz,2025-06-01,2025-06-10
DVFlora,51018,Rose Hot Pink Topaz DVF,Roses-Standard,Stem,Pink Hot,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Topaz DVF,2025-06-01,2025-06-10
DVFlora,59171,Pom Pon Blue Ocean Jade,Pom Pons,Bu,Violet-Blue,,1,5.79,5.79,18,Colombia,Pom Pon Blue Ocean Jade,2025-06-01,2025-06-10
DVFlora,59171,Pom Pon Blue Ocean Jade,Pom Pons,Bu,Blue,,1,5.79,5.79,18,Colombia,Pom Pon Blue Ocean Jade,2025-06-01,2025-06-10
DVFlora,27274,Pom Pon White C/D/N,Pom Pons,Bu,White,,1,4.59,4.59,12,Colombia,Pom Pon White C/D/N,2025-06-01,2025-06-10
DVFlora,51158,Rose Hot Pink Topaz 50 DVF,Roses-Standard,Stem,Pink,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Topaz 50 DVF,2025-06-01,2025-06-10
DVFlora,30381,Rose Hot Pink Topaz,Roses-Standard,Stem,Pink,50,1,1.39,1.39,25,Ecuador,Rose Hot Pink Topaz,2025-06-01,2025-06-10
DVFlora,51018,Rose Hot Pink Topaz DVF,Roses-Standard,Stem,Pink,60,1,1.49,1.49,25,Ecuador,Rose Hot Pink Topaz DVF,2025-06-01,2025-06-10
DVFlora,50958,Pom Pon Pink Daisy Alma,Pom Pons,Bu,Pink,,1,4.29,4.29,24,Colombia,Pom Pon Pink Daisy Alma,2025-06-01,2025-06-10
DVFlora,59054,Pom Pon Peach Button Hippie,Pom Pons,Bu,Peach,,1,4.39,4.39,12,Colombia,Pom Pon Peach Button Hippie,2025-06-01,2025-06-10
DVFlora,50915,Pom Pon Purple/White Handsome,Pom Pons,Bu,Bicolor,,1,3.19,3.19,5,Colombia,Pom Pon Purple/White Handsome,2025-06-01,2025-06-10
DVFlora,54753,Pom Pon Purple Button,Pom Pons,Bu,Purple,,1,3.69,3.69,24,Colombia,Pom Pon Purple Button,2025-06-01,2025-06-10
DVFlora,61282,Pom Pon Purple Button,Pom Pons,Bu,Purple,,1,3.79,3.79,5,Colombia,Pom Pon Purple Button,2025-06-01,2025-06-10
DVFlora,42354,Pom Pon Green Button Ctry,Pom Pons,Bu,Green,,1,3.79,3.79,12,Colombia,Pom Pon Green Button Ctry,2025-06-01,2025-06-10
DVFlora,62880,Pom Pon Green Butt Country,Pom Pons,Bu,Green,,1,4.49,4.49,6,Colombia,Pom Pon Green Butt Country,2025-06-01,2025-06-10
DVFlora,67139,Pom Pon Green Butt Whats App,Pom Pons,Bu,Green,,1,3.99,3.99,5,Colombia,Pom Pon Green Butt Whats App,2025-06-01,2025-06-10
DVFlora,23182,Pom Pon White Button,Pom Pons,Bu,White,,1,4.19,4.19,24,Colombia,Pom Pon White Button,2025-06-01,2025-06-10
DVFlora,23344,Pom Pon White Button,Pom Pons,Bu,White,,1,4.99,4.99,12,Colombia,Pom Pon White Button,2025-06-01,2025-06-10
DVFlora,23131,Pom Pon White Button,Pom Pons,Bu,White,,1,3.89,3.89,5,Colombia,Pom Pon White Button,2025-06-01,2025-06-10
DVFlora,62878,Pom Pon White Button,Pom Pons,Bu,White,,1,3.99,3.99,6,Colombia,Pom Pon White Button,2025-06-01,2025-06-10
DVFlora,23187,Pom Pon Yellow Button,Pom Pons,Bu,Yellow,,1,4.59,4.59,24,Colombia,Pom Pon Yellow Button,2025-06-01,2025-06-10
DVFlora,23245,Pom Pon Yellow Button,Pom Pons,Bu,Yellow,,1,3.79,3.79,5,Colombia,Pom Pon Yellow Button,2025-06-01,2025-06-10
DVFlora,62879,Pom Pon Yellow Button,Pom Pons,Bu,Yellow,,1,4.99,4.99,6,Colombia,Pom Pon Yellow Button,2025-06-01,2025-06-10
DVFlora,18300,Pom Pon White Micro Whynot,Pom Pons,Bu,White,,1,4.99,4.99,12,Colombia,Pom Pon White Micro Whynot,2025-06-01,2025-06-10
DVFlora,52162,Pom Pon White Micro Whynot,Pom Pons,Bu,White,,1,4.19,4.19,6,Colombia,Pom Pon White Micro Whynot,2025-06-01,2025-06-10
DVFlora,23210,Pom Pon Assorted C/D/N,Pom Pons,Bu,Assorted,,1,4.29,4.29,12,Colombia,Pom Pon Assorted C/D/N,2025-06-01,2025-06-10
DVFlora,50976,Pom Pon Lavender Dotty Cherry,Pom Pons,Bu,Lavender,,1,4.69,4.69,6,Colombia,Pom Pon Lavender Dotty Cherry,2025-06-01,2025-06-10
DVFlora,23254,Pom Pon Lavender. Button,Pom Pons,Bu,Lavender,,1,4.59,4.59,24,Colombia,Pom Pon Lavender. Button,2025-06-01,2025-06-10
DVFlora,62881,Pom Pon Lavender. Button,Pom Pons,Bu,Lavender,,1,4.99,4.99,6,Colombia,Pom Pon Lavender. Button,2025-06-01,2025-06-10
DVFlora,62884,Pom Pon Novelty Ying Yang,Pom Pons,Bu,White,,1,3.99,3.99,6,Colombia,Pom Pon Novelty Ying Yang,2025-06-01,2025-06-10
DVFlora,49217,Pom Pon Assorted C/D/N,Pom Pons,Bu,Assorted,,1,3.69,3.69,12,Colombia,Pom Pon Assorted C/D/N,2025-06-01,2025-06-10
DVFlora,60958,Pom Pon Assorted C/D/N,Pom Pons,Bu,Assorted,,1,4.99,4.99,12,Colombia,Pom Pon Assorted C/D/N,2025-06-01,2025-06-10
DVFlora,65405,Pom Pon Assorted C/D/N,Pom Pons,Bu,Assorted,,1,4.39,4.39,12,Colombia,Pom Pon Assorted C/D/N,2025-06-01,2025-06-10
DVFlora,65544,Pom Pon Assorted C/D/N,Pom Pons,Bu,Assorted,,1,3.69,3.69,12,Colombia,Pom Pon Assorted C/D/N,2025-06-01,2025-06-10
DVFlora,23286,Pom Pon Assorted C/D/N,Pom Pons,Bu,Assorted,,1,4.19,4.19,14,Colombia,Pom Pon Assorted C/D/N,2025-06-01,2025-06-10
DVFlora,60658,Pom Pon Assorted C/D/N,Pom Pons,Bu,Assorted,,1,3.29,3.29,16,Colombia,Pom Pon Assorted C/D/N,2025-06-01,2025-06-10
DVFlora,50000,Pom Pon Assorted CDN Flora,Pom Pons,Bu,Assorted,,1,3.29,3.29,15,Colombia,Pom Pon Assorted CDN Flora,2025-06-01,2025-06-10
DVFlora,18301,Pom Pon Bronze/Red CDN,Pom Pons,Bu,Assorted,,1,4.79,4.79,12,Colombia,Pom Pon Bronze/Red CDN,2025-06-01,2025-06-10
DVFlora,62864,Pom Pon CDN Assorted,Pom Pons,Bu,Assorted,,1,3.89,3.89,6,Colombia,Pom Pon CDN Assorted,2025-06-01,2025-06-10
DVFlora,30947,Rose Lavender Deep Purple,Roses-Standard,Stem,Lavender,50,1,1.39,1.39,25,Ecuador,Rose Lavender Deep Purple,2025-06-01,2025-06-10
DVFlora,52813,Rose Lavender Deep Purple,Roses-Standard,Stem,Lavender,50,1,1.39,1.39,25,Ecuador,Rose Lavender Deep Purple,2025-06-01,2025-06-10
DVFlora,52814,Rose Lavender Deep Purple,Roses-Standard,Stem,Lavender,60,1,1.49,1.49,25,Ecuador,Rose Lavender Deep Purple,2025-06-01,2025-06-10
DVFlora,61086,Rose Lavender Deep Purple,Roses-Standard,Stem,Lavender,60,1,1.49,1.49,25,Ecuador,Rose Lavender Deep Purple,2025-06-01,2025-06-10
DVFlora,28926,Rose Hot Pink Roseberry,Roses-Standard,Stem,Pink Hot,50,1,1.49,1.49,25,Ecuador,Rose Hot Pink Roseberry,2025-06-01,2025-06-10
DVFlora,28926,Rose Hot Pink Roseberry,Roses-Standard,Stem,Pink,50,1,1.49,1.49,25,Ecuador,Rose Hot Pink Roseberry,2025-06-01,2025-06-10
DVFlora,65467,Rose Cream Quicksand,Roses-Standard,Stem,Cream,40,1,0.99,0.99,50,Ecuador,Rose Cream Quicksand,2025-06-01,2025-06-10
DVFlora,28180,Rose Cream Quicksand,Roses-Standard,Stem,Cream,50,1,1.55,1.55,25,Ecuador,Rose Cream Quicksand,2025-06-01,2025-06-10
DVFlora,40918,Rose Cream Quicksand,Roses-Standard,Stem,Cream,50,1,1.55,1.55,25,Ecuador,Rose Cream Quicksand,2025-06-01,2025-06-10
DVFlora,30694,Rose Cream Quicksand,Roses-Standard,Stem,Cream,50,1,1.45,1.45,50,Ecuador,Rose Cream Quicksand,2025-06-01,2025-06-10
DVFlora,51794,Rose Cream Quicksand,Roses-Standard,Stem,Cream,70,70,1.69,1.69,25,Ecuador,Rose Cream Quicksand,2025-06-01,2025-06-10
DVFlora,51340,Rose Var Magic Times DVF,Roses-Standard,Stem,Bicolor,50,1,1.49,1.49,25,Ecuador,Rose Var Magic Times DVF,2025-06-01,2025-06-10
DVFlora,68636,White Be Loyal,Roses-Spray,Bu,White,40,40,,,,Ecuador,White Be Loyal,2025-06-01,2025-06-10
DVFlora,30960,Hot Pink Majolica,Roses-Spray,Bu,Pink,40,40,,,,South America,Hot Pink Majolica,2025-06-01,2025-06-10
DVFlora,53015,Hot Pink Majolica,Roses-Spray,Bu,Pink,40,40,,,,Ecuador,Hot Pink Majolica,2025-06-01,2025-06-10
DVFlora,57543,Orange Royal Flash,Roses-Spray,Bu,Orange,40,40,,,,Colombia,Orange Royal Flash,2025-06-01,2025-06-10
DVFlora,30254,Yellow Babe,Roses-Spray,Bu,Yellow,40,40,,,,South America,Yellow Babe,2025-06-01,2025-06-10
DVFlora,31029,Orange Babe,Roses-Spray,Bu,Orange,40,40,,,,South America,Orange Babe,2025-06-01,2025-06-10
DVFlora,30249,Orange Bril Star,Roses-Spray,Bu,Orange,50,1,,,,South America,Orange Bril Star,2025-06-01,2025-06-10
DVFlora,56806,Hot Pink Bril Star,Roses-Spray,Bu,Pink Hot,50,1,,,,South America,Hot Pink Bril Star,2025-06-01,2025-06-10
DVFlora,56863,White Pascua,Roses-Spray,Bu,White,40,40,,,,Ecuador,White Pascua,2025-06-01,2025-06-10
DVFlora,56806,Hot Pink Bril Star,Roses-Spray,Bu,Pink,50,1,,,,South America,Hot Pink Bril Star,2025-06-01,2025-06-10
DVFlora,64136,Peach Apricot Bril Stars,Roses-Spray,Bu,Peach,,1,,,,Ecuador,Peach Apricot Bril Stars,2025-06-01,2025-06-10
DVFlora,34539,Peach LtPk Bril Star,Roses-Spray,Bu,Peach,50,1,,,,South America,Peach LtPk Bril Star,2025-06-01,2025-06-10
DVFlora,67057,White Majo,Roses-Spray,Bu,White,40,1,17.99,17.99,6,Ecuador,White Majo,2025-06-01,2025-06-10
DVFlora,23551,White Majo,Roses-Spray,Bu,White,50,1,17.99,17.99,5,South America,White Majo,2025-06-01,2025-06-10
DVFlora,23598,White Majolica,Roses-Spray,Bu,White,40,40,,,,Colombia,White Majolica,2025-06-01,2025-06-10
