competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Dvflora,57985,Pom Pon White Daisy Coconut,Pom Pons,Bu,White,,1,4.99,4.99,16,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,coconut daisy pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,54818,Pom Pon White Daisy Coconut 6p,Pom Pons,Bu,White,,1,3.99,3.99,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,coconut daisy pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,51023,Rose Var Sweetberry 60cm DVF,Roses-Standard,Stem,Bicolor,60,1,1.49,1.49,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dvf rose sweetberry var,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,59109,Pom Pon Pink-Lt Dsy Coconut 5p,Pom Pons,Bu,Pink,,1,3.79,3.79,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,coconut dsy lt pink pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,40002,Rose Dyed Blue 60cm,Roses-Standard,Stem,Dyed,60,1,2.49,2.49,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue dyed rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52666,Rose Pch Alejandra 50cm,Roses-Standard,Stem,Peach,50,1,1.45,1.45,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,alejandra peach rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,37806,Pom Pon Green Button Country,Pom Pons,Bu,Green,,1,4.69,4.69,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,button country green pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,50750,Pom Pon Peach Cush Champagne,Pom Pons,Bu,Peach,,1,4.59,4.59,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,champagne cush peach pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,50750,Pom Pon Peach Cush Champagne,Pom Pons,Bu,Peach Light,,1,4.59,4.59,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,champagne cush peach pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,25900,Rose Pk Shy 50cm cs50,Roses-Standard,Stem,Pink,50,1,1.39,1.39,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,pink rose shy,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52551,Rose Pk Shy 60cm cs50,Roses-Standard,Stem,Pink,60,1,1.49,1.49,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,pink rose shy,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,42708,Rose Pk Shy 60cm DVF,Roses-Standard,Stem,Pink,60,1,1.59,1.59,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dvf pink rose shy,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52113,Pom Pon Yellow Zippo 12pk,Pom Pons,Bu,Yellow,,1,4.79,4.79,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,pom pon yellow zippo,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,65418,Rose Rd Black Pearl 50cm,Roses-Standard,Stem,Red,50,1,1.25,1.25,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,black pearl red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,65691,Rose Rd Black Pearl 60cm,Roses-Standard,Stem,Red,60,1,1.35,1.35,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,black pearl red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,42351,Pom Pon Purple Cushion,Pom Pons,Bu,Assorted,,1,4.79,4.79,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pom pon purple,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,42351,Pom Pon Purple Cushion,Pom Pons,Bu,Purple,,1,4.79,4.79,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pom pon purple,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,62870,Pom Pon Purple Cushion 6pk,Pom Pons,Bu,Purple,,1,3.79,3.79,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pom pon purple,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,53679,Pom Pon Pink Cushion,Pom Pons,Bu,Pink,,1,4.59,4.59,20,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pink pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,59110,Pom Pon Pink Cushion Ptrshka 6,Pom Pons,Bu,Pink,,1,4.09,4.09,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pink pom pon ptrshka,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,50910,Pom Pon Salmon Smokey 6pk,Pom Pons,Bu,Salmon,,1,3.79,3.79,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,pom pon salmon smokey,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,23188,Pom Pon Yellow Cushion 12pk,Pom Pons,Bu,Yellow,,1,4.09,4.09,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pom pon yellow,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,23273,Pom Pon Yellow Cushion 5pk,Pom Pons,Bu,Yellow,,1,4.09,4.09,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pom pon yellow,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,62868,Pom Pon Yellow Cushion 6pk,Pom Pons,Bu,Yellow,,1,3.69,3.69,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pom pon yellow,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,67165,Pom Pon White Cush Polaris 5pk,Pom Pons,Bu,White,,1,3.99,3.99,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cush polaris pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,68832,Rose Pk Nuage 50cm DVF,Roses-Standard,Stem,Pink,50,1,1.49,1.49,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dvf nuage pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,53747,Rose Pk Nuage 50cn cs50,Roses-Standard,Stem,Pink,50,1,1.39,1.39,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,50cn nuage pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,68833,Rose Pk Nuage 60cm DVF,Roses-Standard,Stem,Pink,60,1,1.59,1.59,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dvf nuage pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,24732,Rose Pk Opala 50cm cs50,Roses-Standard,Stem,Pink,50,1,1.45,1.45,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,opala pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,23355,Pom Pon White Csh Artic Qn 12p,Pom Pons,Bu,White,,1,4.99,4.99,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,artic csh pom pon qn white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,62867,Pom Pon White Cush Arc Que 6pk,Pom Pons,Bu,White,,1,4.99,4.99,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,arc cush pom pon que white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,50902,Pom Pon White Cush Arct Qn 13p,Pom Pons,Bu,White,,1,5.49,5.49,13,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,arct cush pom pon qn white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,34789,Pom Pon White Cush Artic Queen,Pom Pons,Bu,White,,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,artic cush pom pon queen white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,50944,Pom Pon White Cush Bonita 13pk,Pom Pons,Bu,White,,1,4.79,4.79,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,bonita cush pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,23296,Pom Pon White Cush Maisy,Pom Pons,Bu,White,,1,4.89,4.89,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cush maisy pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,23325,Pom Pon White Cush Maisy 12pk,Pom Pons,Bu,White,,1,3.69,3.69,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cush maisy pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,62866,Pom Pon White Cush Maisy 6pk,Pom Pons,Bu,White,,1,3.59,3.59,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cush maisy pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,23183,Pom Pon White Cush Polaris,Pom Pons,Bu,White,,1,5.29,5.29,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cush polaris pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,23294,Pom Pon White Cush Polaris 12p,Pom Pons,Bu,White,,1,3.99,3.99,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cush polaris pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,37624,Pom Pon White Cushion 14pk,Pom Pons,Bu,White,,1,3.49,3.49,14,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cushion pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,52161,Pom Pon Lav. Cush Trissia 6pk,Pom Pons,Bu,Lavender,,1,4.49,4.49,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cush lavender pom pon trissia,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,23178,Pom Pon Lav. Cushion,Pom Pons,Bu,Lavender,,1,4.59,4.59,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Purple Lavender Tessa  Statice,8681088b-86d0-4aeb-8117-fe57c064e52c,0.9525377750396729,cushion lavender pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,62869,Pom Pon Lav. Cushion 6pk,Pom Pons,Bu,Lavender,,1,4.59,4.59,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Purple Lavender Tessa  Statice,8681088b-86d0-4aeb-8117-fe57c064e52c,0.9525377750396729,cushion lavender pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,59187,Pom Pon Blue Ocean Asst 18pk,Pom Pons,Bu,Blue,,1,5.89,5.89,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted blue ocean pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,59187,Pom Pon Blue Ocean Asst 18pk,Pom Pons,Bu,Blue Ocean Assorted,,1,5.89,5.89,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted blue ocean pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,24379,Rose HPk Country Blues 50cm,Roses-Standard,Stem,Pink Hot,50,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue country hot pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52511,Rose Hpk Country Blues 50cm,Roses-Standard,Stem,Pink Hot,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue country hot pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,59187,Pom Pon Blue Ocean Asst 18pk,Pom Pons,Bu,Assorted,,1,5.89,5.89,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted blue ocean pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,24379,Rose HPk Country Blues 50cm,Roses-Standard,Stem,Pink,50,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue country hot pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52511,Rose Hpk Country Blues 50cm,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue country hot pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,58016,Pom Pon Yellow Factor Daisy 6p,Pom Pons,Bu,Yellow,,1,4.69,4.69,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,daisy factor pom pon yellow,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,60879,Pom Pon Ylw Daisy Factor,Pom Pons,Bu,Yellow,,1,4.99,4.99,13,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,daisy factor pom pon yellow,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,23186,Pom Pon Ylw Daisy Factor 12pk,Pom Pons,Bu,Yellow,,1,4.49,4.49,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,daisy factor pom pon yellow,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,59172,Pom Pon Blue Ocean Prp Sapphir,Pom Pons,Bu,Purple,,1,5.79,5.79,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue ocean pom pon purple sapphir,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,68712,Rose Gr Lemonade 40cm,Roses-Standard,Stem,Green,40,1,1.19,1.19,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Lemonade Roses,2baa4433-e80d-426e-b5ca-a724403af683,0.9920873641967773,green lemonade rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,51791,Rose Gr Lemonade 50cm,Roses-Standard,Stem,Green,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Lemonade Roses,2baa4433-e80d-426e-b5ca-a724403af683,0.9920873641967773,green lemonade rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,51792,Rose Gr Lemonade 60cm,Roses-Standard,Stem,Green,60,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Lemonade Roses,2baa4433-e80d-426e-b5ca-a724403af683,0.9920873641967773,green lemonade rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,51793,Rose Gr Lemonade 70-80cm,Roses-Standard,Stem,Green,70,1,1.69,1.69,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Lemonade Roses,2baa4433-e80d-426e-b5ca-a724403af683,0.9920873641967773,green lemonade rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,62127,Rose Org Crush 40cm,Roses-Standard,Stem,Orange,40,1,0.99,0.99,25,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Crush Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e,0.9723993539810181,crush orange rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,52030,Rose Org Crush 50cm,Roses-Standard,Stem,Orange,50,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Crush Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e,0.9723993539810181,crush orange rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,30550,Rose Org Crush 60cm Cs50,Roses-Standard,Stem,Orange,60,1,1.39,1.39,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Crush Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e,0.9723993539810181,crush orange rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8206237554550171,2025-05-26,2025-06-04
Dvflora,54799,Pom Pon Nov Green Alemani 6pk,Pom Pons,Bu,Green,,1,3.99,3.99,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,alemani green nov pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,60961,Pom Pon Novelty Ying Yang,Pom Pons,Bu,White,,1,3.89,3.89,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mixed Novelty Assorted Carnation,662d86f9-a874-4d93-9bf0-26021fe24294,0.9365864396095276,novelty pom pon yang ying,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,52156,Pom Pon White Eagle 6pk,Pom Pons,Bu,White,,1,4.29,4.29,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,eagle pom pon white,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,54777,Pom Pon Nov. Shortcake  12pk,Pom Pons,Bu,Bicolor,,1,4.99,4.99,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,nov pom pon shortcake,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,50914,Pom Pon Nov. Shortcake 5pk,Pom Pons,Bu,Bicolor,,1,4.39,4.39,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,nov pom pon shortcake,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,42347,Pom Pon Novelty Wh/Grn Alba,Pom Pons,Bu,Bicolor,,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,alba green novelty pom pon wh,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,59172,Pom Pon Blue Ocean Prp Sapphir,Pom Pons,Bu,Blue,,1,5.79,5.79,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue ocean pom pon purple sapphir,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,67619,Pom Pon Novelty Asst 12pk,Pom Pons,Bu,Assorted,,1,3.79,3.79,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted novelty pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,52115,Pom Pon Novelty Pink Amaze 6p,Pom Pons,Bu,Pink,,1,4.79,4.79,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,amaze novelty pink pom pon,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,59596,Pom Pon Nov. Purple Aipom 5pk,Pom Pons,Bu,Purple,,1,4.59,4.59,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,aipom nov pom pon purple,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
Dvflora,59720,Pom Pon Novelty Prp Amaze 6pk,Pom Pons,Bu,Purple,,1,4.79,4.79,6,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,amaze novelty pom pon purple,Chrysanthemum Spray Pom,0d5b7722-4a5a-4e2c-b4d1-f0caf57e39a7,0.8748950958251953,2025-05-26,2025-06-04
