competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,stem_length,stems_per_unit,stem_price,created_at,eta_date
FlowerMarketplace,2160892,ORCHIDS CYMBIDIUM BROWN,Orchids,Stems,,1,39.79,2025-06-02,2025-06-10
FlowerMarketplace,2160894,ORCHIDS CYMBIDIUM GREEN,Orchids,Stems,,1,39.79,2025-06-02,2025-06-10
FlowerMarketplace,2160896,ORCHIDS CYMBIDIUM ORANGE,Orchids,Stems,,1,39.79,2025-06-02,2025-06-10
FlowerMarketplace,2160898,ORCHIDS CYMBIDIUM PINK,Orchids,Stems,,1,39.79,2025-06-02,2025-06-10
FlowerMarketplace,2160900,ORCHIDS CYMBIDIUM RED,Orchids,Stems,,1,39.79,2025-06-02,2025-06-10
FlowerMarketplace,2160902,ORCHIDS CYMBIDIUM WHITE,Orchids,Stems,,1,39.79,2025-06-02,2025-06-10
FlowerMarketplace,2160904,ORCHIDS CYMBIDIUM YELLOW,Orchids,Stems,,1,39.79,2025-06-02,2025-06-10
FlowerMarketplace,2160906,ORCHIDS DENDROBIUM ASSORTED,Orchids,Bunch,,1,23.4,2025-06-02,2025-06-10
FlowerMarketplace,2160908,ORCHIDS DENDROBIUM BOM PURPLE,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160910,ORCHIDS DENDROBIUM CANDY STRIPE,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160912,ORCHIDS DENDROBIUM JADE GREEN,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160914,ORCHIDS DENDROBIUM JUREE PEACH,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160916,ORCHIDS DENDROBIUM LADY MALI,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160918,ORCHIDS DENDROBIUM LEIS,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160920,ORCHIDS DENDROBIUM MISS SINGAPORE,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160922,ORCHIDS DENDROBIUM MISS THAILAND,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160924,ORCHIDS DENDROBIUM QUEEN,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160926,ORCHIDS DENDROBIUM RED BULL,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160928,ORCHIDS DENDROBIUM SAKURA,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160930,ORCHIDS DENDROBIUM SONIA DYED BLUE,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160932,ORCHIDS DENDROBIUM SUGAR PINK,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160934,ORCHIDS DENDROBIUM VIOLA PURPLE,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160936,ORCHIDS DENDROBIUM WHITE,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160938,ORCHIDS DENDROBIUM WHITE XXL,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2160940,ORCHIDS DENDROBIUM WINKY,Orchids,Bunch,,1,31.6,2025-06-02,2025-06-10
FlowerMarketplace,2161363,ORCHIDS ONCIDIUM LARGE,Orchids,Bunch,,1,30.43,2025-06-02,2025-06-10
FlowerMarketplace,2161371,ORCHIDS PHALAENOPSIS FUCHSIA,Orchids,Stems,,1,30.4,2025-06-02,2025-06-10
FlowerMarketplace,2161373,ORCHIDS PHALAENOPSIS ORANGE,Orchids,Stems,,1,30.4,2025-06-02,2025-06-10
FlowerMarketplace,2161375,ORCHIDS PHALAENOPSIS PURPLE,Orchids,Stems,,1,30.4,2025-06-02,2025-06-10
FlowerMarketplace,2161377,ORCHIDS PHALAENOPSIS RED,Orchids,Stems,,1,30.4,2025-06-02,2025-06-10
FlowerMarketplace,2161379,ORCHIDS PHALAENOPSIS WHITE,Orchids,Stems,,1,30.4,2025-06-02,2025-06-10
FlowerMarketplace,2162231,OREOPANAX Large,Greens,Stems,,1,1.0,2025-06-02,2025-06-10
FlowerMarketplace,2162232,OREOPANAX Small,Greens,Stems,,1,0.77,2025-06-02,2025-06-10
FlowerMarketplace,2277423,ORNITHOGALUM ARABICUM,Star of Beth,Stems,70,1,1.78,2025-06-02,2025-06-10
FlowerMarketplace,2277425,ORNITHOGALUM ARABICUM,Star of Beth,Stems,70,1,1.55,2025-06-02,2025-06-10
FlowerMarketplace,2277427,ORNITHOGALUM T MOUNT FUJI,Star of Beth,Stems,55,1,1.48,2025-06-02,2025-06-10
FlowerMarketplace,2277429,ORNITHOGALUM THYRSOIDES,Star of Beth,Stems,70,1,2.33,2025-06-02,2025-06-10
FlowerMarketplace,2161365,PAMPAS GRASS JUBATA NATURAL,Dried Flowers,Stems,100,1,1.15,2025-06-02,2025-06-10
FlowerMarketplace,2161367,PAMPAS GRASS JUBATA TINTED MIX,Dried Flowers,Stems,100,1,1.15,2025-06-02,2025-06-10
FlowerMarketplace,2161369,PAMPAS GRASS SELLOANA PAINTED PURPLE,Dried Flowers,Stems,150,1,3.49,2025-06-02,2025-06-10
FlowerMarketplace,2162248,PARVIFOLIA METAL COPPER 150 Green,dried,Bunch,,1,9.72,2025-06-02,2025-06-10
FlowerMarketplace,2162246,PARVIFOLIA METAL GOLD 150 Green,dried,Bunch,,1,9.72,2025-06-02,2025-06-10
FlowerMarketplace,2162249,PARVIFOLIA METAL RED 150 Green,dried,Bunch,,1,9.72,2025-06-02,2025-06-10
FlowerMarketplace,2271679,PARVIFOLIA METAL SILVER 150 Green,dried,Bunch,,1,9.72,2025-06-02,2025-06-10
FlowerMarketplace,2277443,PEONY MRS J V EDLUND,Paeonia,Stems,60,1,7.73,2025-06-02,2025-06-10
FlowerMarketplace,2277444,PEONY MRS J V EDLUND,Paeonia,Stems,60,1,6.73,2025-06-02,2025-06-10
FlowerMarketplace,2277445,PEONY ANGEL CHEEKS,Paeonia,Stems,45,1,4.45,2025-06-02,2025-06-10
FlowerMarketplace,2277447,PEONY ANGEL CHEEKS,Paeonia,Stems,45,1,3.88,2025-06-02,2025-06-10
FlowerMarketplace,2277449,PEONY ANGEL CHEEKS,Paeonia,Stems,60,1,7.73,2025-06-02,2025-06-10
FlowerMarketplace,2277451,PEONY ANGEL CHEEKS,Paeonia,Stems,60,1,6.73,2025-06-02,2025-06-10
FlowerMarketplace,2277453,PEONY ANGEL CHEEKS,Paeonia,Stems,65,1,7.48,2025-06-02,2025-06-10
FlowerMarketplace,2277455,PEONY ANGEL CHEEKS,Paeonia,Stems,65,1,6.5,2025-06-02,2025-06-10
FlowerMarketplace,2277457,PEONY BOWL OF CREAM,Paeonia,Stems,60,1,6.83,2025-06-02,2025-06-10
FlowerMarketplace,2277459,PEONY BOWL OF CREAM,Paeonia,Stems,60,1,5.93,2025-06-02,2025-06-10
FlowerMarketplace,2277461,PEONY BRIDAL GOWN,Paeonia,Stems,60,1,6.2,2025-06-02,2025-06-10
FlowerMarketplace,2277463,PEONY BRIDAL GOWN,Paeonia,Stems,60,1,5.4,2025-06-02,2025-06-10
FlowerMarketplace,2277465,PEONY BRIDAL SHOWER,Paeonia,Stems,60,1,5.0,2025-06-02,2025-06-10
FlowerMarketplace,2277467,PEONY BRIDAL SHOWER,Paeonia,Stems,60,1,4.35,2025-06-02,2025-06-10
FlowerMarketplace,2277469,PEONY BROTHER CHUCK,Paeonia,Stems,60,1,9.55,2025-06-02,2025-06-10
FlowerMarketplace,2277471,PEONY CHIFF PARFAIT,Paeonia,Stems,60,1,6.48,2025-06-02,2025-06-10
FlowerMarketplace,2277473,PEONY CHIFF PARFAIT,Paeonia,Stems,60,1,5.63,2025-06-02,2025-06-10
FlowerMarketplace,2277475,PEONY COLONEL OWEN COUSINS,Paeonia,Stems,60,1,10.38,2025-06-02,2025-06-10
FlowerMarketplace,2277477,PEONY COLONEL OWEN COUSINS,Paeonia,Stems,60,1,9.03,2025-06-02,2025-06-10
FlowerMarketplace,2277479,PEONY CORAL CHARM,Paeonia,Stems,45,1,5.05,2025-06-02,2025-06-10
FlowerMarketplace,2277481,PEONY CORAL CHARM,Paeonia,Stems,45,1,4.4,2025-06-02,2025-06-10
FlowerMarketplace,2277483,PEONY CORAL CHARM,Paeonia,Stems,60,1,6.83,2025-06-02,2025-06-10
FlowerMarketplace,2277485,PEONY CORAL CHARM,Paeonia,Stems,60,1,5.93,2025-06-02,2025-06-10
FlowerMarketplace,2277487,PEONY DUCHESSE DE NEMOUR,Paeonia,Stems,55,1,4.63,2025-06-02,2025-06-10
FlowerMarketplace,2277489,PEONY DUCHESSE DE NEMOUR,Paeonia,Stems,55,1,4.03,2025-06-02,2025-06-10
FlowerMarketplace,2277491,PEONY DYNASTY,Paeonia,Stems,55,1,5.88,2025-06-02,2025-06-10
FlowerMarketplace,2277493,PEONY DYNASTY,Paeonia,Stems,55,1,5.1,2025-06-02,2025-06-10
FlowerMarketplace,2277495,PEONY ETCHED SALMON,Paeonia,Stems,60,1,9.7,2025-06-02,2025-06-10
FlowerMarketplace,2277497,PEONY ETCHED SALMON,Paeonia,Stems,60,1,8.43,2025-06-02,2025-06-10
FlowerMarketplace,2277499,PEONY FESTIVA MAXIMA,Paeonia,Stems,60,1,5.15,2025-06-02,2025-06-10
FlowerMarketplace,2277501,PEONY FESTIVA MAXIMA,Paeonia,Stems,60,1,4.48,2025-06-02,2025-06-10
FlowerMarketplace,2277503,PEONY GARDENIA,Paeonia,Stems,60,1,4.98,2025-06-02,2025-06-10
FlowerMarketplace,2277505,PEONY GARDENIA,Paeonia,Stems,60,1,4.33,2025-06-02,2025-06-10
FlowerMarketplace,2277507,PEONY GLORY HALLELUJAH,Paeonia,Stems,60,1,9.03,2025-06-02,2025-06-10
FlowerMarketplace,2277509,PEONY GLORY HALLELUJAH,Paeonia,Stems,60,1,7.85,2025-06-02,2025-06-10
FlowerMarketplace,2277511,PEONY IVORY VICTORY,Paeonia,Stems,55,1,8.5,2025-06-02,2025-06-10
FlowerMarketplace,2277513,PEONY IVORY VICTORY,Paeonia,Stems,55,1,7.4,2025-06-02,2025-06-10
FlowerMarketplace,2277515,PEONY JULES ELIE,Paeonia,Stems,60,1,4.78,2025-06-02,2025-06-10
FlowerMarketplace,2277517,PEONY JULES ELIE,Paeonia,Stems,60,1,4.15,2025-06-02,2025-06-10
FlowerMarketplace,2277431,PEONY L CANDY STRIPE,Paeonia,Stems,60,1,7.78,2025-06-02,2025-06-10
FlowerMarketplace,2277432,PEONY L CANDY STRIPE,Paeonia,Stems,60,1,6.75,2025-06-02,2025-06-10
FlowerMarketplace,2277433,PEONY L MARTY STAR,Paeonia,Stems,60,1,8.38,2025-06-02,2025-06-10
FlowerMarketplace,2277434,PEONY L MARTY STAR,Paeonia,Stems,60,1,7.28,2025-06-02,2025-06-10
FlowerMarketplace,2277435,PEONY L WALLA WALLA,Paeonia,Stems,55,1,5.68,2025-06-02,2025-06-10
FlowerMarketplace,2277437,PEONY L WALLA WALLA,Paeonia,Stems,55,1,4.93,2025-06-02,2025-06-10
FlowerMarketplace,2277439,PEONY L WHITE GRACE,Paeonia,Stems,55,1,8.28,2025-06-02,2025-06-10
FlowerMarketplace,2277441,PEONY L WHITE GRACE,Paeonia,Stems,55,1,7.2,2025-06-02,2025-06-10
FlowerMarketplace,2277519,PEONY MARY JO LEGARE,Paeonia,Stems,55,1,7.7,2025-06-02,2025-06-10
FlowerMarketplace,2277521,PEONY MARY JO LEGARE,Paeonia,Stems,55,1,6.7,2025-06-02,2025-06-10
FlowerMarketplace,2277523,PEONY MARY NICHOLS,Paeonia,Stems,60,1,4.4,2025-06-02,2025-06-10
FlowerMarketplace,2277525,PEONY MARY NICHOLS,Paeonia,Stems,60,1,3.83,2025-06-02,2025-06-10
FlowerMarketplace,2277527,PEONY MISS AMERICA,Paeonia,Stems,55,1,4.33,2025-06-02,2025-06-10
FlowerMarketplace,2277529,PEONY MISS AMERICA,Paeonia,Stems,55,1,3.75,2025-06-02,2025-06-10
FlowerMarketplace,2277531,PEONY MME CALOT,Paeonia,Stems,55,1,4.98,2025-06-02,2025-06-10
FlowerMarketplace,2277533,PEONY MME CALOT,Paeonia,Stems,55,1,4.33,2025-06-02,2025-06-10
FlowerMarketplace,2277535,PEONY MME TAIN,Paeonia,Stems,60,1,10.23,2025-06-02,2025-06-10
FlowerMarketplace,2277537,PEONY MME TAIN,Paeonia,Stems,60,1,8.9,2025-06-02,2025-06-10
FlowerMarketplace,2277539,PEONY MOTHERS CHOICE,Paeonia,Stems,60,1,9.65,2025-06-02,2025-06-10
FlowerMarketplace,2277541,PEONY MOTHERS CHOICE,Paeonia,Stems,60,1,8.4,2025-06-02,2025-06-10
FlowerMarketplace,2277543,PEONY NICK SHAYLOR,Paeonia,Stems,60,1,7.73,2025-06-02,2025-06-10
FlowerMarketplace,2277545,PEONY NICK SHAYLOR,Paeonia,Stems,60,1,6.73,2025-06-02,2025-06-10
FlowerMarketplace,2277547,PEONY ODILE,Paeonia,Stems,60,1,6.13,2025-06-02,2025-06-10
FlowerMarketplace,2277549,PEONY ODILE,Paeonia,Stems,60,1,5.33,2025-06-02,2025-06-10
FlowerMarketplace,2277551,PEONY OLE FAITHFUL,Paeonia,Stems,65,1,5.68,2025-06-02,2025-06-10
FlowerMarketplace,2277553,PEONY OLE FAITHFUL,Paeonia,Stems,65,1,4.93,2025-06-02,2025-06-10
FlowerMarketplace,2277555,PEONY PILLOW TALK,Paeonia,Stems,60,1,5.43,2025-06-02,2025-06-10
FlowerMarketplace,2277557,PEONY PILLOW TALK,Paeonia,Stems,60,1,4.73,2025-06-02,2025-06-10
FlowerMarketplace,2277559,PEONY PRINCES BRIDE,Paeonia,Stems,60,1,6.53,2025-06-02,2025-06-10
FlowerMarketplace,2277561,PEONY PRINCES BRIDE,Paeonia,Stems,60,1,5.68,2025-06-02,2025-06-10
FlowerMarketplace,2277563,PEONY RED BERNHARDT,Paeonia,Stems,60,1,5.63,2025-06-02,2025-06-10
FlowerMarketplace,2277565,PEONY RED BERNHARDT,Paeonia,Stems,60,1,4.9,2025-06-02,2025-06-10
FlowerMarketplace,2277567,PEONY RED CHARM,Paeonia,Stems,50,1,4.93,2025-06-02,2025-06-10
FlowerMarketplace,2277570,PEONY RED CHARM,Paeonia,Stems,50,1,4.28,2025-06-02,2025-06-10
FlowerMarketplace,2277577,PEONY RED CHARM,Paeonia,Stems,60,1,8.35,2025-06-02,2025-06-10
FlowerMarketplace,2277585,PEONY RED CHARM,Paeonia,Stems,60,1,7.25,2025-06-02,2025-06-10
FlowerMarketplace,2277592,PEONY REINE HORTENSE,Paeonia,Stems,60,1,7.73,2025-06-02,2025-06-10
FlowerMarketplace,2277595,PEONY REINE HORTENSE,Paeonia,Stems,60,1,6.73,2025-06-02,2025-06-10
FlowerMarketplace,2277597,PEONY SARAH BERNHARD,Paeonia,Stems,60,1,6.48,2025-06-02,2025-06-10
FlowerMarketplace,2277599,PEONY SARAH BERNHARD,Paeonia,Stems,60,1,5.63,2025-06-02,2025-06-10
FlowerMarketplace,2277601,PEONY SARAH BERNHARD,Paeonia,Stems,60,1,4.4,2025-06-02,2025-06-10
FlowerMarketplace,2277603,PEONY SARAH BERNHARD,Paeonia,Stems,60,1,3.83,2025-06-02,2025-06-10
FlowerMarketplace,2277605,PEONY TOP BRASS,Paeonia,Stems,60,1,4.93,2025-06-02,2025-06-10
FlowerMarketplace,2277607,PEONY TOP BRASS,Paeonia,Stems,60,1,4.28,2025-06-02,2025-06-10
FlowerMarketplace,2277609,PEONY UNCLE JOOP,Paeonia,Stems,60,1,2.05,2025-06-02,2025-06-10
FlowerMarketplace,2277610,PEONY UNCLE JOOP,Paeonia,Stems,60,1,1.78,2025-06-02,2025-06-10
FlowerMarketplace,2277611,PHALAENOPSIS KOBE - 7/9bl,Phalaenopsis,Stems,55,6,8.81,2025-06-02,2025-06-10
FlowerMarketplace,2162199,PITTOSPORUM NIGRA variegated 200 Green,Greens,Bunch,,1,9.83,2025-06-02,2025-06-10
FlowerMarketplace,2160942,POMPON BUTTON ASSORTED,Pompon,Bunch,,1,3.4,2025-06-02,2025-06-10
FlowerMarketplace,2160944,POMPON BUTTON GREEN,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160946,POMPON BUTTON GREEN ATHOS,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160948,POMPON BUTTON LAVENDER,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160950,POMPON BUTTON PINK,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160952,POMPON BUTTON PURPLE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160954,POMPON BUTTON WHITE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160956,POMPON BUTTON YELLOW,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160958,POMPON CDN ASSORTED,Pompon,Bunch,,1,3.4,2025-06-02,2025-06-10
FlowerMarketplace,2160960,POMPON CUSHION ASSORTED,Pompon,Bunch,,1,3.4,2025-06-02,2025-06-10
FlowerMarketplace,2160962,POMPON CUSHION GREEN,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160964,POMPON CUSHION LAVENDER,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160966,POMPON CUSHION PINK,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160968,POMPON CUSHION PURPLE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160970,POMPON CUSHION RED,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160972,POMPON CUSHION WHITE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160974,POMPON CUSHION YELLOW,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160976,POMPON CUSHION ZEMBLA GREEN,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160978,POMPON DAISY ASSORTED,Pompon,Bunch,,1,3.4,2025-06-02,2025-06-10
FlowerMarketplace,2160980,POMPON DAISY ATLANTIS WHITE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160982,POMPON DAISY CREAM YELLOW,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160984,POMPON DAISY HANDSOME PURPLE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160986,POMPON DAISY LAVENDER,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160988,POMPON DAISY ORINOCO PURPLE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160990,POMPON DAISY PINK,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160992,POMPON DAISY PURPLE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160994,POMPON DAISY REAGAN,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160996,POMPON DAISY TINTED ASSORTED,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2160998,POMPON DAISY VIKING YELLOW,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2161000,POMPON DAISY WHITE,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2161002,POMPON DAISY YELLOW,Pompon,Bunch,,1,4.57,2025-06-02,2025-06-10
FlowerMarketplace,2161139,POMPON MICRO POM ASSORTED,Pompon,Bunch,,1,4.72,2025-06-02,2025-06-10
FlowerMarketplace,2161141,POMPON MICRO POM PURPLE,Pompon,Bunch,,1,4.72,2025-06-02,2025-06-10
FlowerMarketplace,2161143,POMPON MICRO POM WHITE,Pompon,Bunch,,1,4.72,2025-06-02,2025-06-10
FlowerMarketplace,2271683,POPULUS ALL METAL 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2271681,POPULUS METAL COPPER 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2162250,POPULUS METAL GOLD 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2271682,POPULUS METAL RED 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2271680,POPULUS METAL SILVER 150 Green,dried,Bunch,,1,10.53,2025-06-02,2025-06-10
FlowerMarketplace,2161129,PROTEA PINCUSHION ASSORTED,Protea,Stems,35,1,3.96,2025-06-02,2025-06-10
FlowerMarketplace,2161131,PROTEA PINCUSHION HIGH GOLD,Protea,Stems,35,1,3.96,2025-06-02,2025-06-10
FlowerMarketplace,2161133,PROTEA PINCUSHION NEENA,Protea,Stems,40,1,3.96,2025-06-02,2025-06-10
FlowerMarketplace,2161135,PROTEA PINCUSHION SOLEIL,Protea,Stems,50,1,3.96,2025-06-02,2025-06-10
FlowerMarketplace,2161137,PROTEA PINCUSHION SPIDER,Protea,Stems,40,1,3.96,2025-06-02,2025-06-10
FlowerMarketplace,2277612,PULSATILLA VULGARIS WIT,Pulsatilla,Stems,40,1,3.25,2025-06-02,2025-06-10
FlowerMarketplace,2161145,RANUNCULUS AAZUR ORANGE,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161147,RANUNCULUS AAZUR RED BARON,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161149,RANUNCULUS AAZUR SALMON,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161151,RANUNCULUS AAZUR WHITE,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161153,RANUNCULUS ASSORTED,Ranunculus,Bunch,,1,16.38,2025-06-02,2025-06-10
FlowerMarketplace,2161155,RANUNCULUS HOT PINK,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161157,RANUNCULUS LIGHT PINK,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161159,RANUNCULUS PINK,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161163,RANUNCULUS PURPLE,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161161,RANUNCULUS WHITE,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2161165,RANUNCULUS YELLOW,Ranunculus,Bunch,,1,21.04,2025-06-02,2025-06-10
FlowerMarketplace,2158135,ROSE ASSORTED,roses,Stems,40,1,0.89,2025-06-02,2025-06-10
FlowerMarketplace,2158137,ROSE ASSORTED,roses,Stems,50,1,1.0,2025-06-02,2025-06-10
FlowerMarketplace,2158139,ROSE ASSORTED,roses,Stems,60,1,1.11,2025-06-02,2025-06-10
FlowerMarketplace,2158141,ROSE ASSORTED,roses,Stems,70,1,1.22,2025-06-02,2025-06-10
FlowerMarketplace,2194380,ROSE CAPPUCCINO TINTED,roses,Stems,50,1,1.7,2025-06-02,2025-06-10
FlowerMarketplace,2180537,ROSE MONDIAL DYED BLACK,roses,Stems,50,1,1.56,2025-06-02,2025-06-10
FlowerMarketplace,2180535,ROSE MONDIAL DYED BLUE,roses,Stems,50,1,1.56,2025-06-02,2025-06-10
FlowerMarketplace,2171971,ROSE PHOENIX PEACH,roses,Stems,50,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2171972,ROSE PHOENIX PEACH,roses,Stems,60,1,1.44,2025-06-02,2025-06-10
FlowerMarketplace,2171973,ROSE PHOENIX PEACH,roses,Stems,70,1,1.56,2025-06-02,2025-06-10
FlowerMarketplace,2177017,ROSE RED ASSORTED,Roses,Stems,120,1,2.87,2025-06-02,2025-06-10
FlowerMarketplace,2211383,ROSE RED PANTHER,roses,Stems,50,1,1.81,2025-06-02,2025-06-10
FlowerMarketplace,2211384,ROSE RED PANTHER,roses,Stems,60,1,2.02,2025-06-02,2025-06-10
FlowerMarketplace,2194383,ROSE TERRACOTA BROWN TINTED,roses,Stems,50,1,1.7,2025-06-02,2025-06-10
FlowerMarketplace,2194379,ROSE TOFFEE TINTED,roses,Stems,50,1,1.7,2025-06-02,2025-06-10
FlowerMarketplace,2162702,ROSE VINTAGE,roses,Stems,60,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157807,ROSES ALBA,roses,Stems,50,1,1.22,2025-06-02,2025-06-10
FlowerMarketplace,2157809,ROSES ALBA,roses,Stems,60,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157811,ROSES AMNESIA,roses,Stems,50,1,1.11,2025-06-02,2025-06-10
FlowerMarketplace,2157813,ROSES AMNESIA,roses,Stems,60,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157815,ROSES AMSTERDAM,roses,Stems,50,1,1.11,2025-06-02,2025-06-10
FlowerMarketplace,2157817,ROSES AMSTERDAM,roses,Stems,60,1,1.22,2025-06-02,2025-06-10
FlowerMarketplace,2157821,ROSES ATOMICA,roses,Stems,50,1,1.22,2025-06-02,2025-06-10
FlowerMarketplace,2157823,ROSES ATOMICA,roses,Stems,60,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157725,ROSES BICOLOR PINK ASSORTED,roses,Stems,50,1,1.22,2025-06-02,2025-06-10
FlowerMarketplace,2157727,ROSES BICOLOR PINK ASSORTED,roses,Stems,60,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157729,ROSES BICOLOR PINK ASSORTED,roses,Stems,70,1,1.44,2025-06-02,2025-06-10
FlowerMarketplace,2157731,ROSES BICOLOR YELLOW ASSORTED,roses,Stems,50,1,1.22,2025-06-02,2025-06-10
FlowerMarketplace,2157733,ROSES BICOLOR YELLOW ASSORTED,roses,Stems,60,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157735,ROSES BICOLOR YELLOW ASSORTED,roses,Stems,70,1,1.44,2025-06-02,2025-06-10
FlowerMarketplace,2157825,ROSES BLACK MAGIC,roses,Stems,50,1,1.11,2025-06-02,2025-06-10
FlowerMarketplace,2157827,ROSES BLACK MAGIC,roses,Stems,60,1,1.22,2025-06-02,2025-06-10
FlowerMarketplace,2157829,ROSES BLACK MAGIC,roses,Stems,70,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157831,ROSES BLUEBERRY,roses,Stems,50,1,1.22,2025-06-02,2025-06-10
FlowerMarketplace,2157833,ROSES BLUEZ,roses,Stems,50,1,1.11,2025-06-02,2025-06-10
FlowerMarketplace,2157835,ROSES BLUEZ,roses,Stems,60,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157837,ROSES BRIGHTON,roses,Stems,50,1,1.33,2025-06-02,2025-06-10
FlowerMarketplace,2157839,ROSES BRIGHTON,roses,Stems,60,1,1.56,2025-06-02,2025-06-10
FlowerMarketplace,2157841,ROSES BRIGHTON,roses,Stems,70,1,1.78,2025-06-02,2025-06-10
FlowerMarketplace,2157843,ROSES CABARET,roses,Stems,50,1,1.11,2025-06-02,2025-06-10
FlowerMarketplace,2157845,ROSES CABARET,roses,Stems,60,1,1.33,2025-06-02,2025-06-10
