competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,state,color,stem_length,stems_per_unit,unit_price,stem_price,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,cleaned_name_used,product_group_key,created_at,eta_date
Mayesh,485277,Hypericum Red,Hypericum,719,Kentucky,Red,60,80,76.0,0.95,0.4,0.31,37.5,50,Muru Flowers,Ecuador,,Hypericum Red,719,2025-06-02,2025-06-10
Mayesh,485351,Hypericum Rocky Romance Burgundy,Hypericum,719,Kentucky,Burgundy,50,90,74.7,0.83,0.37,0.24,37.5,50,Latitude 0 Farms,Ecuador,,Hypericum Rocky Romance Burgundy,719,2025-06-02,2025-06-10
Mayesh,485352,Hypericum Rocky Romance Burgundy,Hypericum,719,Kentucky,Burgundy,60,80,76.8,0.96,0.43,0.27,37.5,50,Latitude 0 Farms,Ecuador,,Hypericum Rocky Romance Burgundy,719,2025-06-02,2025-06-10
Mayesh,1032782,Hypericum Royal Princess Peach,Hypericum,719,Kentucky,Peach,60,160,160.0,1.0,0.43,0.32,37.5,50,,Ecuador,,Hypericum Royal Princess Peach,719,2025-06-02,2025-06-10
Mayesh,1032783,Hypericum Royal Princess Peach,Hypericum,719,Kentucky,Peach,70,140,159.6,1.14,0.49,0.36,37.5,50,,Ecuador,,Hypericum Royal Princess Peach,719,2025-06-02,2025-06-10
Mayesh,661677,Hypericum Sweet Romance Pink,Hypericum,719,Kentucky,Pink,50,90,72.0,0.8,0.35,0.24,37.5,50,Latitude 0 Farms,Ecuador,,Hypericum Sweet Romance Pink,719,2025-06-02,2025-06-10
Mayesh,661679,Hypericum Sweet Romance Pink,Hypericum,719,Kentucky,Pink,60,80,76.8,0.96,0.43,0.27,37.5,50,Latitude 0 Farms,Ecuador,,Hypericum Sweet Romance Pink,719,2025-06-02,2025-06-10
Mayesh,642523,Hypericum Sweet Romance Pink,Hypericum,719,Kentucky,Pink,70,70,76.3,1.09,0.49,0.31,37.5,50,Latitude 0 Farms,Ecuador,,Hypericum Sweet Romance Pink,719,2025-06-02,2025-06-10
Mayesh,485371,Hypericum True Romance Red,Hypericum,719,Kentucky,Red,50,90,74.7,0.83,0.37,0.24,37.5,50,Latitude 0 Farms,Ecuador,,Hypericum True Romance Red,719,2025-06-02,2025-06-10
Mayesh,485372,Hypericum True Romance Red,Hypericum,719,Kentucky,Red,60,80,76.8,0.96,0.43,0.27,37.5,50,Latitude 0 Farms,Ecuador,,Hypericum True Romance Red,719,2025-06-02,2025-06-10
Mayesh,485281,Hypericum White,Hypericum,719,Kentucky,White,50,180,156.6,0.87,0.37,0.28,37.5,50,,Ecuador,,Hypericum White,719,2025-06-02,2025-06-10
Mayesh,485282,Hypericum White,Hypericum,719,Kentucky,White,60,160,160.0,1.0,0.43,0.32,37.5,50,,Ecuador,,Hypericum White,719,2025-06-02,2025-06-10
Mayesh,485283,Hypericum White,Hypericum,719,Kentucky,White,70,140,159.6,1.14,0.49,0.36,37.5,50,,Ecuador,,Hypericum White,719,2025-06-02,2025-06-10
Mayesh,491454,Iris Assorted,Iris,724,Kentucky,Assorted,,30,280.5,9.35,4.09,2.81,37.5,4,Vivo Floral,Mexico,,Iris Assorted,724,2025-06-02,2025-06-10
Mayesh,7558744,Iris Purple,Iris,724,Kentucky,Purple,,30,280.5,9.35,4.09,2.81,37.5,4,Vivo Floral,Mexico,,Iris Purple,724,2025-06-02,2025-06-10
Mayesh,491467,Iris Telstar Dark Blue,Iris,724,Kentucky,Dark Blue,,30,280.5,9.35,4.09,2.81,37.5,15,Vivo Floral,Mexico,,Iris Telstar Dark Blue,724,2025-06-02,2025-06-10
Mayesh,7407079,Iris White,Iris,724,Kentucky,White,,30,280.5,9.35,4.09,2.81,37.5,3,Vivo Floral,Mexico,,Iris White,724,2025-06-02,2025-06-10
Mayesh,490601,Kale Green,Kale,738,Kentucky,Green,,60,144.6,2.41,0.98,0.84,37.5,9,,Ecuador,,Kale Green,738,2025-06-02,2025-06-10
Mayesh,490602,Kale Purple,Kale,738,Kentucky,Purple,,60,144.6,2.41,0.98,0.84,37.5,9,,Ecuador,,Kale Purple,738,2025-06-02,2025-06-10
Mayesh,490600,Kale White,Kale,738,Kentucky,White,,50,133.5,2.67,1.04,1.01,37.5,4,,Ecuador,,Kale White,738,2025-06-02,2025-06-10
Mayesh,515958,Kangaroo Paw Assorted,Kangaroo Paw,739,Kentucky,Assorted,,75,103.5,1.38,0.51,0.56,37.5,5,Roots Peru,Peru,,Kangaroo Paw Assorted,739,2025-06-02,2025-06-10
Mayesh,515958,Kangaroo Paw Assorted,Kangaroo Paw,739,Kentucky,Assorted,,120,134.4,1.12,0.44,0.42,37.5,4,,Colombia,,Kangaroo Paw Assorted,739,2025-06-02,2025-06-10
Mayesh,515961,Kangaroo Paw Burgundy,Kangaroo Paw,739,Kentucky,Burgundy,,120,134.4,1.12,0.44,0.42,37.5,3,,Colombia,,Kangaroo Paw Burgundy,739,2025-06-02,2025-06-10
Mayesh,515963,Kangaroo Paw Green,Kangaroo Paw,739,Kentucky,Green,,120,134.4,1.12,0.44,0.42,37.5,3,,Colombia,,Kangaroo Paw Green,739,2025-06-02,2025-06-10
Mayesh,515964,Kangaroo Paw Orange,Kangaroo Paw,739,Kentucky,Orange,,75,103.5,1.38,0.51,0.56,37.5,20,Roots Peru,Peru,,Kangaroo Paw Orange,739,2025-06-02,2025-06-10
Mayesh,515967,Kangaroo Paw Red,Kangaroo Paw,739,Kentucky,Red,,75,103.5,1.38,0.51,0.56,37.5,17,Roots Peru,Peru,,Kangaroo Paw Red,739,2025-06-02,2025-06-10
Mayesh,1219815,Kangaroo Paw Red/Orange,Kangaroo Paw,739,Kentucky,Red/Orange,,120,134.4,1.12,0.44,0.42,37.5,2,,Colombia,,Kangaroo Paw Red/Orange,739,2025-06-02,2025-06-10
Mayesh,515968,Kangaroo Paw Yellow,Kangaroo Paw,739,Kentucky,Yellow,,75,103.5,1.38,0.51,0.56,37.5,4,Roots Peru,Peru,,Kangaroo Paw Yellow,739,2025-06-02,2025-06-10
Mayesh,515987,Leather Cleopatra Green,Leather,748,Kentucky,Green,,30,173.7,5.79,2.08,2.46,37.5,3,Underhill Ferneries,United States,,Leather Cleopatra Green,748,2025-06-02,2025-06-10
Mayesh,515987,Leather Cleopatra Green,Leather,748,Kentucky,Green,,12,90.36,7.53,2.43,3.64,37.5,2,Underhill Ferneries,United States,,Leather Cleopatra Green,748,2025-06-02,2025-06-10
Mayesh,515986,Leather Green,Leather,748,Kentucky,Green,,25,163.0,6.52,2.23,2.95,37.5,9,Underhill Ferneries,United States,,Leather Green,748,2025-06-02,2025-06-10
Mayesh,515986,Leather Green,Leather,748,Kentucky,Green,,20,119.4,5.97,2.63,1.76,37.5,98,Natural Farms,Colombia,,Leather Green,748,2025-06-02,2025-06-10
Mayesh,515986,Leather Green,Leather,748,Kentucky,Green,,20,147.4,7.37,2.3,3.69,37.5,7,Underhill Ferneries,United States,,Leather Green,748,2025-06-02,2025-06-10
Mayesh,1622072,Leather Sleeved Green,Leather,748,Kentucky,Green,,20,152.2,7.61,2.45,3.69,37.5,10,Underhill Ferneries,United States,,Leather Sleeved Green,748,2025-06-02,2025-06-10
Mayesh,1166116,Lepidium Green Dragon Green,Lepidium,754,Kentucky,Green,,70,88.9,1.27,0.53,0.42,37.5,16,,Ecuador,,Lepidium Green Dragon Green,754,2025-06-02,2025-06-10
Mayesh,1166116,Lepidium Green Dragon Green,Lepidium,754,Kentucky,Green,,150,175.5,1.17,0.52,0.34,37.5,19,,Ecuador,,Lepidium Green Dragon Green,754,2025-06-02,2025-06-10
Mayesh,490592,Leucadendron Safari Sunset Red,Leucadendron,756,Kentucky,Red,,150,160.5,1.07,0.46,0.34,37.5,8,,Ecuador,,Leucadendron Safari Sunset Red,756,2025-06-02,2025-06-10
Mayesh,490592,Leucadendron Safari Sunset Red,Leucadendron,756,Kentucky,Red,,80,89.6,1.12,0.47,0.37,37.5,8,,Ecuador,,Leucadendron Safari Sunset Red,756,2025-06-02,2025-06-10
Mayesh,490592,Leucadendron Safari Sunset Red,Leucadendron,756,Kentucky,Red,,300,321.0,1.07,0.46,0.34,37.5,9,,Ecuador,,Leucadendron Safari Sunset Red,756,2025-06-02,2025-06-10
Mayesh,627847,Leucospermum (Pincushion) Assorted,Leucospermum (Pincushion),759,Kentucky,Assorted,,50,145.5,2.91,1.45,0.59,37.5,9,,Colombia,,Leucospermum (Pincushion) Assorted,759,2025-06-02,2025-06-10
Mayesh,627848,Leucospermum (Pincushion) Orange,Leucospermum (Pincushion),759,Kentucky,Orange,,50,145.5,2.91,1.45,0.59,37.5,8,,Colombia,,Leucospermum (Pincushion) Orange,759,2025-06-02,2025-06-10
Mayesh,627849,Leucospermum (Pincushion) Red,Leucospermum (Pincushion),759,Kentucky,Red,,50,145.5,2.91,1.45,0.59,37.5,8,,Colombia,,Leucospermum (Pincushion) Red,759,2025-06-02,2025-06-10
Mayesh,627850,Leucospermum (Pincushion) Yellow,Leucospermum (Pincushion),759,Kentucky,Yellow,,50,145.5,2.91,1.45,0.59,37.5,9,,Colombia,,Leucospermum (Pincushion) Yellow,759,2025-06-02,2025-06-10
Mayesh,490065,Liatris Purple,Liatris,762,Kentucky,Purple,60,100,87.0,0.87,0.36,0.3,37.5,2,,Ecuador,,Liatris Purple,762,2025-06-02,2025-06-10
Mayesh,490065,Liatris Purple,Liatris,762,Kentucky,Purple,60,200,166.0,0.83,0.36,0.25,37.5,2,,Ecuador,,Liatris Purple,762,2025-06-02,2025-06-10
Mayesh,490066,Liatris Purple,Liatris,762,Kentucky,Purple,70,70,79.8,1.14,0.45,0.42,37.5,0,,Ecuador,,Liatris Purple,762,2025-06-02,2025-06-10
Mayesh,490066,Liatris Purple,Liatris,762,Kentucky,Purple,70,150,156.0,1.04,0.44,0.34,37.5,2,,Ecuador,,Liatris Purple,762,2025-06-02,2025-06-10
Mayesh,490067,Liatris Purple,Liatris,762,Kentucky,Purple,80,150,160.5,1.07,0.46,0.34,37.5,2,,Ecuador,,Liatris Purple,762,2025-06-02,2025-06-10
Mayesh,490063,Liatris Purple,Liatris,762,Kentucky,Purple,90,200,194.0,0.97,0.45,0.25,37.5,2,,Ecuador,,Liatris Purple,762,2025-06-02,2025-06-10
Mayesh,490703,Lily Asiatic Assorted,Lily Asiatic,767,Kentucky,Assorted,,60,112.2,1.87,0.64,0.84,37.5,10,,Colombia,,Lily Asiatic Assorted,767,2025-06-02,2025-06-10
Mayesh,490703,Lily Asiatic Assorted,Lily Asiatic,767,Kentucky,Assorted,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,Lily Asiatic Assorted,767,2025-06-02,2025-06-10
Mayesh,490703,Lily Asiatic Assorted,Lily Asiatic,767,Kentucky,Assorted,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,Lily Asiatic Assorted,767,2025-06-02,2025-06-10
Mayesh,490706,Lily Asiatic Dark Pink,Lily Asiatic,767,Kentucky,Dark Pink,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,Lily Asiatic Dark Pink,767,2025-06-02,2025-06-10
Mayesh,490707,Lily Asiatic Light Pink,Lily Asiatic,767,Kentucky,Light Pink,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,Lily Asiatic Light Pink,767,2025-06-02,2025-06-10
Mayesh,490707,Lily Asiatic Light Pink,Lily Asiatic,767,Kentucky,Light Pink,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,Lily Asiatic Light Pink,767,2025-06-02,2025-06-10
Mayesh,490708,Lily Asiatic Orange,Lily Asiatic,767,Kentucky,Orange,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,Lily Asiatic Orange,767,2025-06-02,2025-06-10
Mayesh,490708,Lily Asiatic Orange,Lily Asiatic,767,Kentucky,Orange,,60,112.2,1.87,0.64,0.84,37.5,9,,Colombia,,Lily Asiatic Orange,767,2025-06-02,2025-06-10
Mayesh,490708,Lily Asiatic Orange,Lily Asiatic,767,Kentucky,Orange,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,Lily Asiatic Orange,767,2025-06-02,2025-06-10
Mayesh,490709,Lily Asiatic Peach,Lily Asiatic,767,Kentucky,Peach,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,Lily Asiatic Peach,767,2025-06-02,2025-06-10
Mayesh,490710,Lily Asiatic Pink,Lily Asiatic,767,Kentucky,Pink,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,Lily Asiatic Pink,767,2025-06-02,2025-06-10
Mayesh,490710,Lily Asiatic Pink,Lily Asiatic,767,Kentucky,Pink,,60,112.2,1.87,0.64,0.84,37.5,10,,Colombia,,Lily Asiatic Pink,767,2025-06-02,2025-06-10
Mayesh,490711,Lily Asiatic Red,Lily Asiatic,767,Kentucky,Red,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,Lily Asiatic Red,767,2025-06-02,2025-06-10
Mayesh,490712,Lily Asiatic White,Lily Asiatic,767,Kentucky,White,,60,121.8,2.03,0.83,0.7,37.5,3,Bog - Elite Exports,Colombia,,Lily Asiatic White,767,2025-06-02,2025-06-10
Mayesh,490712,Lily Asiatic White,Lily Asiatic,767,Kentucky,White,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,Lily Asiatic White,767,2025-06-02,2025-06-10
Mayesh,490712,Lily Asiatic White,Lily Asiatic,767,Kentucky,White,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,Lily Asiatic White,767,2025-06-02,2025-06-10
Mayesh,490713,Lily Asiatic Yellow,Lily Asiatic,767,Kentucky,Yellow,,60,112.2,1.87,0.64,0.84,37.5,10,,Colombia,,Lily Asiatic Yellow,767,2025-06-02,2025-06-10
Mayesh,490713,Lily Asiatic Yellow,Lily Asiatic,767,Kentucky,Yellow,,40,124.8,3.12,1.16,1.26,37.5,10,,Colombia,,Lily Asiatic Yellow,767,2025-06-02,2025-06-10
Mayesh,490713,Lily Asiatic Yellow,Lily Asiatic,767,Kentucky,Yellow,,80,224.8,2.81,1.1,1.05,37.5,4,Vivo Floral,Mexico,,Lily Asiatic Yellow,767,2025-06-02,2025-06-10
Mayesh,513937,Lily Grass Green,Lily Grass,768,Kentucky,Green,,25,125.0,5.0,2.03,1.75,37.5,9,Underhill Ferneries,United States,,Lily Grass Green,768,2025-06-02,2025-06-10
Mayesh,513937,Lily Grass Green,Lily Grass,768,Kentucky,Green,,50,195.0,3.9,1.89,0.87,37.5,10,Underhill Ferneries,United States,,Lily Grass Green,768,2025-06-02,2025-06-10
Mayesh,513937,Lily Grass Green,Lily Grass,768,Kentucky,Green,,50,93.0,1.86,0.96,0.32,37.5,100,Natural Farms,Colombia,,Lily Grass Green,768,2025-06-02,2025-06-10
Mayesh,513938,Lily Grass Variegated,Lily Grass,768,Kentucky,Variegated,,50,195.0,3.9,1.89,0.87,37.5,10,Underhill Ferneries,United States,,Lily Grass Variegated,768,2025-06-02,2025-06-10
Mayesh,513938,Lily Grass Variegated,Lily Grass,768,Kentucky,Variegated,,25,125.0,5.0,2.03,1.75,37.5,9,Underhill Ferneries,United States,,Lily Grass Variegated,768,2025-06-02,2025-06-10
Mayesh,513938,Lily Grass Variegated,Lily Grass,768,Kentucky,Variegated,,50,93.0,1.86,0.96,0.32,37.5,100,Natural Farms,Colombia,,Lily Grass Variegated,768,2025-06-02,2025-06-10
Mayesh,490745,Lily Oriental Assorted 3/5b,Lily Oriental,771,Kentucky,Assorted,,50,243.5,4.87,1.99,1.68,37.5,4,Vivo Floral,Mexico,,Lily Oriental Assorted 3/5b,771,2025-06-02,2025-06-10
Mayesh,3386341,Lily Oriental Hot Pink 3/5b,Lily Oriental,771,Kentucky,Hot Pink,,50,243.5,4.87,1.99,1.68,37.5,4,Vivo Floral,Mexico,,Lily Oriental Hot Pink 3/5b,771,2025-06-02,2025-06-10
Mayesh,3386331,Lily Oriental Light Pink 3/5b,Lily Oriental,771,Kentucky,Light Pink,,50,243.5,4.87,1.99,1.68,37.5,4,Vivo Floral,Mexico,,Lily Oriental Light Pink 3/5b,771,2025-06-02,2025-06-10
Mayesh,490879,Lily Oriental Siberia White 3/5b,Lily Oriental,771,Kentucky,White,,40,138.8,3.47,1.38,1.26,37.5,4,,Colombia,,Lily Oriental Siberia White 3/5b,771,2025-06-02,2025-06-10
Mayesh,490887,Lily Oriental Sorbonne Light Pink 3/5b,Lily Oriental,771,Kentucky,Light Pink,,40,138.8,3.47,1.38,1.26,37.5,5,,Colombia,,Lily Oriental Sorbonne Light Pink 3/5b,771,2025-06-02,2025-06-10
Mayesh,490891,Lily Oriental Star Fighter Pink/White 3/5b,Lily Oriental,771,Kentucky,Pink/White,,40,115.6,2.89,1.02,1.26,37.5,0,,,,Lily Oriental Star Fighter Pink/White 3/5b,771,2025-06-02,2025-06-10
Mayesh,490891,Lily Oriental Star Fighter Pink/White 3/5b,Lily Oriental,771,Kentucky,Pink/White,,40,138.8,3.47,1.38,1.26,37.5,5,,Colombia,,Lily Oriental Star Fighter Pink/White 3/5b,771,2025-06-02,2025-06-10
Mayesh,490750,Lily Oriental White 3/5b,Lily Oriental,771,Kentucky,White,,40,129.6,3.24,1.16,1.38,37.5,0,Flora Concept,Colombia,,Lily Oriental White 3/5b,771,2025-06-02,2025-06-10
Mayesh,490750,Lily Oriental White 3/5b,Lily Oriental,771,Kentucky,White,,40,138.8,3.47,1.38,1.26,37.5,5,,Colombia,,Lily Oriental White 3/5b,771,2025-06-02,2025-06-10
Mayesh,490750,Lily Oriental White 3/5b,Lily Oriental,771,Kentucky,White,,50,243.5,4.87,1.99,1.68,37.5,10,Vivo Floral,Mexico,,Lily Oriental White 3/5b,771,2025-06-02,2025-06-10
Mayesh,490751,Lily Oriental Yellow 3/5b,Lily Oriental,771,Kentucky,Yellow,,60,184.2,3.07,1.39,0.84,37.5,5,,Ecuador,,Lily Oriental Yellow 3/5b,771,2025-06-02,2025-06-10
Mayesh,490751,Lily Oriental Yellow 3/5b,Lily Oriental,771,Kentucky,Yellow,,50,243.5,4.87,1.99,1.68,37.5,4,Vivo Floral,Mexico,,Lily Oriental Yellow 3/5b,771,2025-06-02,2025-06-10
Mayesh,490807,Lily Roselily Pink,Lily Roselily,772,Kentucky,Pink,,40,227.2,5.68,2.76,1.26,37.5,1,Mystic Flowers,Ecuador,,Lily Roselily Pink,772,2025-06-02,2025-06-10
Mayesh,1810941,Lily Roselily White,Lily Roselily,772,Kentucky,White,,40,227.2,5.68,2.76,1.26,37.5,1,Mystic Flowers,Ecuador,,Lily Roselily White,772,2025-06-02,2025-06-10
Mayesh,1810941,Lily Roselily White,Lily Roselily,772,Kentucky,White,,50,275.5,5.51,2.39,1.68,37.5,4,Vivo Floral,Mexico,,Lily Roselily White,772,2025-06-02,2025-06-10
Mayesh,828525,Limonium California Blue,Limonium,775,Kentucky,Blue,,25,288.0,11.52,5.94,2.02,37.5,5,Flores Del Valle,Ecuador,,Limonium California Blue,775,2025-06-02,2025-06-10
Mayesh,490070,Limonium Maine Blue Blue,Limonium,775,Kentucky,Blue,,14,195.44,13.96,6.47,3.61,37.5,5,,Ecuador,,Limonium Maine Blue Blue,775,2025-06-02,2025-06-10
Mayesh,490072,Limonium Misty Blue Blue,Limonium,775,Kentucky,Blue,,14,195.44,13.96,6.47,3.61,37.5,4,,Ecuador,,Limonium Misty Blue Blue,775,2025-06-02,2025-06-10
Mayesh,1746303,Limonium Oshi Pink,Limonium,775,Kentucky,Pink,,8,110.4,13.8,6.32,3.69,37.5,4,,Ecuador,,Limonium Oshi Pink,775,2025-06-02,2025-06-10
Mayesh,1086944,Limonium Pina Colada White,Limonium,775,Kentucky,White,,8,110.4,13.8,6.32,3.69,37.5,5,,Ecuador,,Limonium Pina Colada White,775,2025-06-02,2025-06-10
Mayesh,513133,Limonium Sinensis Assorted Select,Limonium,775,Kentucky,Assorted,,12,89.04,7.42,3.62,1.62,37.5,4,Everspring,Colombia,,Limonium Sinensis Assorted Select,775,2025-06-02,2025-06-10
Mayesh,3456319,Limonium Sinensis Lavender,Limonium,775,Kentucky,Lavender,,12,89.04,7.42,3.62,1.62,37.5,0,Everspring,Colombia,,Limonium Sinensis Lavender,775,2025-06-02,2025-06-10
Mayesh,491197,Limonium Sinensis Pink,Limonium,775,Kentucky,Pink,,12,89.04,7.42,3.62,1.62,37.5,0,Everspring,Colombia,,Limonium Sinensis Pink,775,2025-06-02,2025-06-10
Mayesh,491196,Limonium Sinensis White,Limonium,775,Kentucky,White,,12,89.04,7.42,3.62,1.62,37.5,4,Everspring,Colombia,,Limonium Sinensis White,775,2025-06-02,2025-06-10
Mayesh,509461,Limonium Sinensis Yellow Select,Limonium,775,Kentucky,Yellow,,12,89.04,7.42,3.62,1.62,37.5,4,Everspring,Colombia,,Limonium Sinensis Yellow Select,775,2025-06-02,2025-06-10
Mayesh,513965,Lisianthus Assorted,Lisianthus,780,Kentucky,Assorted,,100,185.0,1.85,0.84,0.51,37.5,3,,Ecuador,,Lisianthus Assorted,780,2025-06-02,2025-06-10
Mayesh,513973,Lisianthus Peach,Lisianthus,780,Kentucky,Peach,,100,188.0,1.88,0.86,0.51,37.5,0,,Ecuador,,Lisianthus Peach,780,2025-06-02,2025-06-10
Mayesh,490606,Lisianthus Pink,Lisianthus,780,Kentucky,Pink,,100,185.0,1.85,0.84,0.51,37.5,0,,Ecuador,,Lisianthus Pink,780,2025-06-02,2025-06-10
Mayesh,490605,Lisianthus Purple,Lisianthus,780,Kentucky,Purple,,100,185.0,1.85,0.84,0.51,37.5,1,,Ecuador,,Lisianthus Purple,780,2025-06-02,2025-06-10
Mayesh,490607,Lisianthus White,Lisianthus,780,Kentucky,White,,100,195.0,1.95,0.9,0.51,37.5,0,,Ecuador,,Lisianthus White,780,2025-06-02,2025-06-10
Mayesh,485388,Mini Carnation Assorted,Mini Carnation,802,Kentucky,Assorted,,100,73.0,0.73,0.27,0.3,37.5,10,,Colombia,,Mini Carnation Assorted,802,2025-06-02,2025-06-10
Mayesh,485389,Mini Carnation Burgundy,Mini Carnation,802,Kentucky,Burgundy,,100,82.0,0.82,0.33,0.3,37.5,16,,Colombia,,Mini Carnation Burgundy,802,2025-06-02,2025-06-10
Mayesh,485390,Mini Carnation Cream,Mini Carnation,802,Kentucky,Cream,,100,79.0,0.79,0.31,0.3,37.5,19,,Colombia,,Mini Carnation Cream,802,2025-06-02,2025-06-10
Mayesh,485392,Mini Carnation Green,Mini Carnation,802,Kentucky,Green,,100,79.0,0.79,0.31,0.3,37.5,14,,Colombia,,Mini Carnation Green,802,2025-06-02,2025-06-10
Mayesh,485393,Mini Carnation Hot Pink,Mini Carnation,802,Kentucky,Hot Pink,,100,73.0,0.73,0.27,0.3,37.5,20,,Colombia,,Mini Carnation Hot Pink,802,2025-06-02,2025-06-10
Mayesh,485394,Mini Carnation Lavender,Mini Carnation,802,Kentucky,Lavender,,100,73.0,0.73,0.27,0.3,37.5,11,,Colombia,,Mini Carnation Lavender,802,2025-06-02,2025-06-10
Mayesh,485395,Mini Carnation Light Pink,Mini Carnation,802,Kentucky,Light Pink,,100,73.0,0.73,0.27,0.3,37.5,13,,Colombia,,Mini Carnation Light Pink,802,2025-06-02,2025-06-10
Mayesh,485396,Mini Carnation Orange,Mini Carnation,802,Kentucky,Orange,,100,73.0,0.73,0.27,0.3,37.5,20,,Colombia,,Mini Carnation Orange,802,2025-06-02,2025-06-10
Mayesh,485397,Mini Carnation Peach,Mini Carnation,802,Kentucky,Peach,,100,79.0,0.79,0.31,0.3,37.5,8,,Colombia,,Mini Carnation Peach,802,2025-06-02,2025-06-10
Mayesh,485398,Mini Carnation Peppermint,Mini Carnation,802,Kentucky,Peppermint,,100,82.0,0.82,0.33,0.3,37.5,20,,Colombia,,Mini Carnation Peppermint,802,2025-06-02,2025-06-10
Mayesh,485399,Mini Carnation Pink,Mini Carnation,802,Kentucky,Pink,,100,73.0,0.73,0.27,0.3,37.5,17,,Colombia,,Mini Carnation Pink,802,2025-06-02,2025-06-10
Mayesh,485400,Mini Carnation Purple,Mini Carnation,802,Kentucky,Purple,,100,73.0,0.73,0.27,0.3,37.5,19,,Colombia,,Mini Carnation Purple,802,2025-06-02,2025-06-10
Mayesh,485401,Mini Carnation Red,Mini Carnation,802,Kentucky,Red,,100,82.0,0.82,0.33,0.3,37.5,20,,Colombia,,Mini Carnation Red,802,2025-06-02,2025-06-10
Mayesh,485406,Mini Carnation White,Mini Carnation,802,Kentucky,White,,100,79.0,0.79,0.31,0.3,37.5,12,,Colombia,,Mini Carnation White,802,2025-06-02,2025-06-10
Mayesh,485407,Mini Carnation Yellow,Mini Carnation,802,Kentucky,Yellow,,100,73.0,0.73,0.27,0.3,37.5,19,,Colombia,,Mini Carnation Yellow,802,2025-06-02,2025-06-10
Mayesh,516155,Moss Spanish Gray,Moss,811,Kentucky,Gray,,1,63.72,63.72,12.5,43.72,37.5,10,Underhill Ferneries,United States,,Moss Spanish Gray,811,2025-06-02,2025-06-10
Mayesh,1225558,Mum Astroid Yellow,Mum,813,Kentucky,Yellow,,100,124.0,1.24,0.46,0.51,37.5,10,,Colombia,,Mum Astroid Yellow,813,2025-06-02,2025-06-10
Mayesh,885265,Mum Magnum White,Mum,813,Kentucky,White,,100,118.0,1.18,0.42,0.51,37.5,4,,Colombia,,Mum Magnum White,813,2025-06-02,2025-06-10
Mayesh,1457842,Mum Magnum Yellow Yellow,Mum,813,Kentucky,Yellow,,100,129.0,1.29,0.46,0.55,37.5,3,Flora Concept,Colombia,,Mum Magnum Yellow Yellow,813,2025-06-02,2025-06-10
Mayesh,516164,Myersii (Foxtail Fern) Green,Myersii (Foxtail Fern),815,Kentucky,Green,,10,130.9,13.09,5.45,4.37,37.5,10,Underhill Ferneries,United States,,Myersii (Foxtail Fern) Green,815,2025-06-02,2025-06-10
Mayesh,516164,Myersii (Foxtail Fern) Green,Myersii (Foxtail Fern),815,Kentucky,Green,,25,275.0,11.0,5.03,2.95,37.5,9,Underhill Ferneries,United States,,Myersii (Foxtail Fern) Green,815,2025-06-02,2025-06-10
Mayesh,516169,Nagi Foliage Green,Nagi,818,Kentucky,Green,,15,169.2,11.28,3.97,4.92,37.5,0,Underhill Ferneries,United States,,Nagi Foliage Green,818,2025-06-02,2025-06-10
Mayesh,516169,Nagi Foliage Green,Nagi,818,Kentucky,Green,,25,269.25,10.77,3.78,4.73,37.5,0,Underhill Ferneries,United States,,Nagi Foliage Green,818,2025-06-02,2025-06-10
Mayesh,485431,Ornithogalum Thyrsoides White Medium,Ornithogalum,831,Kentucky,White,,200,192.0,0.96,0.47,0.21,37.5,10,Colombian Harmony Flowers,Colombia,,Ornithogalum Thyrsoides White Medium,831,2025-06-02,2025-06-10
Mayesh,516203,Palm Leaf Palmetto Green,Palm Leaf,835,Kentucky,Green,,20,152.2,7.61,2.45,3.69,37.5,8,Underhill Ferneries,United States,,Palm Leaf Palmetto Green,835,2025-06-02,2025-06-10
Mayesh,516208,Palm Leaf Roebelinii Green,Palm Leaf,835,Kentucky,Green,,20,178.6,8.93,2.85,4.37,37.5,9,Underhill Ferneries,United States,,Palm Leaf Roebelinii Green,835,2025-06-02,2025-06-10
Mayesh,516217,Papyrus Lion's Head Green,Papyrus,838,Kentucky,Green,,40,64.4,1.61,0.35,1.05,37.5,11,Sunkist,Colombia,,Papyrus Lion's Head Green,838,2025-06-02,2025-06-10
Mayesh,885410,Phylica White,Phylica,848,Kentucky,White,,150,187.5,1.25,0.58,0.33,37.5,2,Global Flowers,South Africa,,Phylica White,848,2025-06-02,2025-06-10
