competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,color,stem_length,stems_per_unit,unit_price,stem_price,base_price,freight_price,margin,available_units,grower_name,grower_country,highlight_name,created_at,eta_date
Mayesh,6841603,Bouquet Motherhood,Bouquet,545,,40,10,171.8,17.18,7.58,5.05,37.5,49,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841604,Bouquet Motherhood,Bouquet,545,,50,8,179.68,22.46,10.09,6.31,37.5,50,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841528,Bouquet Munchie,Bouquet,545,,40,12,194.64,16.22,7.95,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841529,Bouquet Munchie,Bouquet,545,,50,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841530,Bouquet Perfect Gift,Bouquet,545,,40,14,192.08,13.72,6.7,3.0,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841531,Bouquet Perfect Gift,Bouquet,545,,50,14,247.1,17.65,9.16,3.0,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841532,Bouquet Petite Program,Bouquet,545,,18,18,227.16,12.62,6.43,2.33,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841533,Bouquet Precious Present,Bouquet,545,,40,14,192.08,13.72,6.7,3.0,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841534,Bouquet Precious Present,Bouquet,545,,50,14,247.1,17.65,9.16,3.0,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841562,Bouquet Shapely,Bouquet,545,,40,8,208.0,26.0,12.97,5.24,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841563,Bouquet Shapely,Bouquet,545,,50,8,270.96,33.87,17.89,5.24,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841535,Bouquet Special Lady,Bouquet,545,,40,12,187.92,15.66,7.6,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841536,Bouquet Special Lady,Bouquet,545,,50,12,241.8,20.15,10.41,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841537,Bouquet Strong Heart,Bouquet,545,,40,12,244.08,20.34,10.53,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841538,Bouquet Strong Heart,Bouquet,545,,50,12,322.68,26.89,14.62,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841594,Bouquet Succulent Large,Bouquet,545,,40,10,170.7,17.07,7.51,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841596,Bouquet Succulent Large,Bouquet,545,,50,8,185.92,23.24,10.58,6.31,37.5,49,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841593,Bouquet Succulent Medium,Bouquet,545,,40,12,164.52,13.71,5.94,4.21,37.5,47,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841595,Bouquet Succulent Medium,Bouquet,545,,50,12,202.44,16.87,7.91,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841543,Bouquet Supreme Large Program,Bouquet,545,,35,8,208.0,26.0,12.97,5.24,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841544,Bouquet Supreme Large Program,Bouquet,545,,50,8,270.96,33.87,17.89,5.24,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841541,Bouquet Supreme Medium Program,Bouquet,545,,35,10,214.9,21.49,10.81,4.19,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841542,Bouquet Supreme Medium Program,Bouquet,545,,50,10,280.3,28.03,14.9,4.19,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841539,Bouquet Supreme Small Program,Bouquet,545,,35,12,208.08,17.34,8.65,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841540,Bouquet Supreme Small Program,Bouquet,545,,50,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841559,Bouquet Tempting,Bouquet,545,,40,12,230.52,19.21,9.82,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841560,Bouquet Tempting,Bouquet,545,,50,12,302.52,25.21,13.57,3.5,37.5,46,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841545,Bouquet Tender Love,Bouquet,545,,40,12,223.8,18.65,9.47,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841546,Bouquet Tender Love,Bouquet,545,,50,12,291.12,24.26,12.98,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841555,Bouquet The Farm House Bouquet,Bouquet,545,,40,12,208.08,17.34,8.65,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841556,Bouquet The Farm House Bouquet,Bouquet,545,,50,12,270.96,22.58,11.93,3.5,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841598,Bouquet Tinted Craspedia Large,Bouquet,545,,40,10,165.4,16.54,7.18,5.05,37.5,50,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841600,Bouquet Tinted Craspedia Large,Bouquet,545,,50,8,168.0,21.0,9.18,6.31,37.5,50,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841597,Bouquet Tinted Craspedia Medium,Bouquet,545,,40,12,158.28,13.19,5.61,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841599,Bouquet Tinted Craspedia Medium,Bouquet,545,,50,12,179.88,14.99,6.74,4.21,37.5,50,Rosaspe - Much Flowers,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841549,Bouquet Victorian Medium,Bouquet,545,,25,4,150.36,37.59,16.94,10.49,37.5,49,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841550,Bouquet Victorian Medium,Bouquet,545,,50,4,187.08,46.77,22.68,10.49,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841547,Bouquet Victorian Small,Bouquet,545,,25,6,156.36,26.06,11.92,6.99,37.5,49,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841548,Bouquet Victorian Small,Bouquet,545,,50,6,195.66,32.61,16.01,6.99,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841551,Bouquet Wonder Breeze,Bouquet,545,,40,8,199.04,24.88,12.27,5.24,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841552,Bouquet Wonder Breeze,Bouquet,545,,50,8,257.36,32.17,16.83,5.24,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841564,Bouquet Zen Garden,Bouquet,545,,40,8,208.0,26.0,12.97,5.24,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,6841565,Bouquet Zen Garden,Bouquet,545,,50,8,275.44,34.43,18.24,5.24,37.5,50,Bellaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,484171,Bromeliad Red,Bromeliad,549,Red,,30,77.1,2.57,1.16,0.72,37.5,4,Latitude 0 Farms,Ecuador,,2025-05-28,2025-06-06
Mayesh,513531,Brunia Albiflora Green,Brunia,550,Green,,100,214.0,2.14,1.03,0.49,37.5,2,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,513531,Brunia Albiflora Green,Brunia,550,Green,,100,214.0,2.14,1.03,0.49,37.5,2,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,513533,Brunia Spray Silver,Brunia,550,Silver,,100,198.0,1.98,0.93,0.49,37.5,2,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,513533,Brunia Spray Silver,Brunia,550,Silver,,100,198.0,1.98,0.93,0.49,37.5,2,Global Flowers,South Africa,,2025-05-28,2025-06-06
Mayesh,490599,Bupleurum Green,Bupleurum,1091,Green,,8,102.88,12.86,5.73,3.69,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490599,Bupleurum Green,Bupleurum,1091,Green,,18,212.04,11.78,5.61,2.81,37.5,10,,Ecuador,,2025-05-28,2025-06-06
Mayesh,484178,Calla Lily Mini Assorted,Calla Lily Mini,1192,Assorted,40,100,182.0,1.82,0.95,0.3,37.5,4,,Colombia,,2025-05-28,2025-06-06
Mayesh,484179,Calla Lily Mini Assorted,Calla Lily Mini,1192,Assorted,50,70,150.5,2.15,1.08,0.42,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,484192,Calla Lily Mini Burgundy,Calla Lily Mini,1192,Burgundy,40,100,199.0,1.99,1.06,0.3,37.5,2,,Colombia,,2025-05-28,2025-06-06
Mayesh,484193,Calla Lily Mini Burgundy,Calla Lily Mini,1192,Burgundy,50,70,163.1,2.33,1.19,0.42,37.5,2,,Colombia,,2025-05-28,2025-06-06
Mayesh,632859,Calla Lily Mini Elegant Swan Blush/White,Calla Lily Mini,1192,Blush/White,,60,189.0,3.15,1.97,0.0,37.5,9,Santillana,Colombia,,2025-05-28,2025-06-06
Mayesh,484419,Calla Lily Mini Garnet Glow Hot Pink,Calla Lily Mini,1192,Hot Pink,50,70,137.9,1.97,0.97,0.42,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,484207,Calla Lily Mini Hot Pink,Calla Lily Mini,1192,Hot Pink,50,70,128.1,1.83,0.97,0.27,37.5,3,Flores de Altagracias,Colombia,,2025-05-28,2025-06-06
Mayesh,484208,Calla Lily Mini Hot Pink,Calla Lily Mini,1192,Hot Pink,60,60,124.8,2.08,1.1,0.32,37.5,3,Flores de Altagracias,Colombia,,2025-05-28,2025-06-06
Mayesh,1092047,Calla Lily Mini Morning Sun Orange,Calla Lily Mini,1192,Orange,60,60,135.0,2.25,1.1,0.49,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,484520,Calla Lily Mini Odessa Black,Calla Lily Mini,1192,Black,40,100,182.0,1.82,0.95,0.3,37.5,1,,Colombia,,2025-05-28,2025-06-06
Mayesh,484228,Calla Lily Mini Orange,Calla Lily Mini,1192,Orange,50,70,132.3,1.89,0.92,0.42,37.5,2,,Colombia,,2025-05-28,2025-06-06
Mayesh,484229,Calla Lily Mini Orange,Calla Lily Mini,1192,Orange,60,60,124.8,2.08,1.1,0.32,37.5,2,Flores de Altagracias,Colombia,,2025-05-28,2025-06-06
Mayesh,484533,Calla Lily Mini Paco Purple,Calla Lily Mini,1192,Purple,50,70,137.9,1.97,0.97,0.42,37.5,1,,Colombia,,2025-05-28,2025-06-06
Mayesh,484557,Calla Lily Mini Picasso Purple/White,Calla Lily Mini,1192,Purple/White,50,70,128.1,1.83,0.97,0.27,37.5,2,Flores de Altagracias,Colombia,,2025-05-28,2025-06-06
Mayesh,484558,Calla Lily Mini Picasso Purple/White,Calla Lily Mini,1192,Purple/White,60,60,124.8,2.08,1.1,0.32,37.5,2,Flores de Altagracias,Colombia,,2025-05-28,2025-06-06
Mayesh,484241,Calla Lily Mini Pink,Calla Lily Mini,1192,Pink,40,100,164.0,1.64,0.84,0.3,37.5,3,,Colombia,,2025-05-28,2025-06-06
Mayesh,1054883,Calla Lily Mini Pink Jewel Dark Pink,Calla Lily Mini,1192,Dark Pink,40,100,164.0,1.64,0.84,0.3,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,484653,Calla Lily Mini Schwarzwalder Black,Calla Lily Mini,1192,Black,50,70,137.9,1.97,0.97,0.42,37.5,1,,Colombia,,2025-05-28,2025-06-06
Mayesh,484671,Calla Lily Mini Sumatra Hot Pink,Calla Lily Mini,1192,Hot Pink,50,70,137.9,1.97,0.97,0.42,37.5,1,,Colombia,,2025-05-28,2025-06-06
Mayesh,484255,Calla Lily Mini White,Calla Lily Mini,1192,White,40,100,164.0,1.64,0.84,0.3,37.5,4,,Colombia,,2025-05-28,2025-06-06
Mayesh,484256,Calla Lily Mini White,Calla Lily Mini,1192,White,50,70,137.9,1.97,0.97,0.42,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,484257,Calla Lily Mini White,Calla Lily Mini,1192,White,60,60,130.2,2.17,1.05,0.49,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,484262,Calla Lily Mini Yellow,Calla Lily Mini,1192,Yellow,40,100,164.0,1.64,0.84,0.3,37.5,2,,Colombia,,2025-05-28,2025-06-06
Mayesh,484263,Calla Lily Mini Yellow,Calla Lily Mini,1192,Yellow,50,70,137.9,1.97,0.97,0.42,37.5,2,,Colombia,,2025-05-28,2025-06-06
Mayesh,484264,Calla Lily Mini Yellow,Calla Lily Mini,1192,Yellow,60,60,130.2,2.17,1.05,0.49,37.5,2,,Colombia,,2025-05-28,2025-06-06
Mayesh,484681,Calla Lily Super White,Calla Lily,555,White,80,30,118.8,3.96,1.42,1.68,37.5,2,,Colombia,,2025-05-28,2025-06-06
Mayesh,490412,Campanula Pink,Campanula,559,Pink,,100,143.0,1.43,0.58,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490413,Campanula Purple,Campanula,559,Purple,,100,143.0,1.43,0.58,0.51,37.5,3,,Ecuador,,2025-05-28,2025-06-06
Mayesh,490411,Campanula White,Campanula,559,White,,100,143.0,1.43,0.58,0.51,37.5,2,,Ecuador,,2025-05-28,2025-06-06
Mayesh,514190,Carnation Bernard Dark Pink Fancy,Carnation,562,Dark Pink,,200,136.0,0.68,0.27,0.25,37.5,14,,Colombia,,2025-05-28,2025-06-06
Mayesh,514191,Carnation Bernard Dark Pink Select,Carnation,562,Dark Pink,,200,140.0,0.7,0.28,0.25,37.5,8,,Colombia,,2025-05-28,2025-06-06
Mayesh,484789,Carnation Bizet Hot Pink Fancy,Carnation,562,Hot Pink,,200,136.0,0.68,0.27,0.25,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,484790,Carnation Bizet Hot Pink Select,Carnation,562,Hot Pink,,200,140.0,0.7,0.28,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,823384,Carnation Brut Blush Fancy,Carnation,562,Blush,,200,136.0,0.68,0.27,0.25,37.5,12,,Colombia,,2025-05-28,2025-06-06
Mayesh,823385,Carnation Brut Blush Select,Carnation,562,Blush,,200,140.0,0.7,0.28,0.25,37.5,8,,Colombia,,2025-05-28,2025-06-06
Mayesh,484715,Carnation Burgundy Fancy,Carnation,562,Burgundy,,100,73.0,0.73,0.27,0.3,37.5,15,,Colombia,,2025-05-28,2025-06-06
Mayesh,484716,Carnation Burgundy Select,Carnation,562,Burgundy,,100,74.0,0.74,0.28,0.3,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,484719,Carnation Cream Fancy,Carnation,562,Cream,,100,73.0,0.73,0.27,0.3,37.5,15,,Colombia,,2025-05-28,2025-06-06
Mayesh,484720,Carnation Cream Select,Carnation,562,Cream,,100,74.0,0.74,0.28,0.3,37.5,15,,Colombia,,2025-05-28,2025-06-06
Mayesh,484807,Carnation Creola Antique Pink Fancy,Carnation,562,Pink,,200,136.0,0.68,0.27,0.25,37.5,14,,Colombia,,2025-05-28,2025-06-06
Mayesh,484808,Carnation Creola Antique Pink Select,Carnation,562,Pink,,200,140.0,0.7,0.28,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,514213,Carnation Diletta Cream Cream Fancy,Carnation,562,Cream,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,514214,Carnation Diletta Cream Cream Select,Carnation,562,Cream,,200,144.0,0.72,0.29,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,4586342,Carnation Dollar Dark Pink Fancy,Carnation,562,Dark Pink,,200,136.0,0.68,0.27,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,4586352,Carnation Dollar Dark Pink Select,Carnation,562,Dark Pink,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,514217,Carnation Doncel Blush Fancy,Carnation,562,Blush,,200,136.0,0.68,0.27,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,514218,Carnation Doncel Blush Select,Carnation,562,Blush,,200,140.0,0.7,0.28,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484827,Carnation Farida Lavender Fancy,Carnation,562,Lavender,,200,136.0,0.68,0.27,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,484828,Carnation Farida Lavender Select,Carnation,562,Lavender,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,514234,Carnation Golem Purple Fancy,Carnation,562,Purple,,200,136.0,0.68,0.27,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,514235,Carnation Golem Purple Select,Carnation,562,Purple,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,484727,Carnation Green Fancy,Carnation,562,Green,,100,73.0,0.73,0.27,0.3,37.5,0,,Colombia,,2025-05-28,2025-06-06
Mayesh,484728,Carnation Green Select,Carnation,562,Green,,100,74.0,0.74,0.28,0.3,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,484731,Carnation Hot Pink Fancy,Carnation,562,Hot Pink,,100,73.0,0.73,0.27,0.3,37.5,16,,Colombia,,2025-05-28,2025-06-06
Mayesh,484732,Carnation Hot Pink Select,Carnation,562,Hot Pink,,100,74.0,0.74,0.28,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,644153,Carnation Ikebana Medium Pink Fancy,Carnation,562,Medium Pink,,200,136.0,0.68,0.27,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,644154,Carnation Ikebana Medium Pink Select,Carnation,562,Medium Pink,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,514261,Carnation Kaori Pink Fancy,Carnation,562,Pink,,200,140.0,0.7,0.28,0.25,37.5,9,,Colombia,,2025-05-28,2025-06-06
Mayesh,514262,Carnation Kaori Pink Select,Carnation,562,Pink,,200,144.0,0.72,0.29,0.25,37.5,6,,Colombia,,2025-05-28,2025-06-06
Mayesh,484860,Carnation Komachi Pink/White Fancy,Carnation,562,Pink/White,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,484861,Carnation Komachi Pink/White Select,Carnation,562,Pink/White,,200,144.0,0.72,0.29,0.25,37.5,5,,Colombia,,2025-05-28,2025-06-06
Mayesh,799473,Carnation Lege Marrone Beige Fancy,Carnation,562,Beige,,100,74.0,0.74,0.28,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,799475,Carnation Lege Marrone Beige Select,Carnation,562,Beige,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,484866,Carnation Lege Pink Pink Fancy,Carnation,562,Pink,,200,136.0,0.68,0.27,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484867,Carnation Lege Pink Pink Select,Carnation,562,Pink,,200,140.0,0.7,0.28,0.25,37.5,10,,Colombia,,2025-05-28,2025-06-06
Mayesh,484739,Carnation Light Pink Fancy,Carnation,562,Light Pink,,100,73.0,0.73,0.27,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,484740,Carnation Light Pink Select,Carnation,562,Light Pink,,100,74.0,0.74,0.28,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484875,Carnation Lizzy Peach Fancy,Carnation,562,Peach,,200,136.0,0.68,0.27,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484876,Carnation Lizzy Peach Select,Carnation,562,Peach,,200,140.0,0.7,0.28,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484903,Carnation Moonvista Dark Purple Fancy,Carnation,562,Dark Purple,,100,94.0,0.94,0.4,0.3,37.5,1,,Colombia,,2025-05-28,2025-06-06
Mayesh,484934,Carnation Novelty Pack Assorted Fancy,Carnation,562,Assorted,,100,71.0,0.71,0.26,0.3,37.5,18,,Colombia,,2025-05-28,2025-06-06
Mayesh,484935,Carnation Novelty Pack Assorted Select,Carnation,562,Assorted,,100,73.0,0.73,0.27,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,484937,Carnation Novia Peach Fancy,Carnation,562,Peach,,200,136.0,0.68,0.27,0.25,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,514332,Carnation Novia Peach Select,Carnation,562,Peach,,200,140.0,0.7,0.28,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484743,Carnation Orange Fancy,Carnation,562,Orange,,100,73.0,0.73,0.27,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,514238,Carnation Orange Hermes Orange Fancy,Carnation,562,Orange,,200,136.0,0.68,0.27,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,514239,Carnation Orange Hermes Orange Select,Carnation,562,Orange,,200,140.0,0.7,0.28,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484744,Carnation Orange Select,Carnation,562,Orange,,100,74.0,0.74,0.28,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,484747,Carnation Peach Fancy,Carnation,562,Peach,,100,73.0,0.73,0.27,0.3,37.5,14,,Colombia,,2025-05-28,2025-06-06
Mayesh,484748,Carnation Peach Select,Carnation,562,Peach,,100,74.0,0.74,0.28,0.3,37.5,18,,Colombia,,2025-05-28,2025-06-06
Mayesh,484956,Carnation Peppermint Fancy,Carnation,562,,,100,79.0,0.79,0.31,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484957,Carnation Peppermint Select,Carnation,562,,,100,81.0,0.81,0.32,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484751,Carnation Pink Fancy,Carnation,562,Pink,,100,73.0,0.73,0.27,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,484752,Carnation Pink Select,Carnation,562,Pink,,100,74.0,0.74,0.28,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484962,Carnation Polimnia Light Yellow Fancy,Carnation,562,Light Yellow,,200,136.0,0.68,0.27,0.25,37.5,11,,Colombia,,2025-05-28,2025-06-06
Mayesh,484963,Carnation Polimnia Light Yellow Select,Carnation,562,Light Yellow,,200,140.0,0.7,0.28,0.25,37.5,7,,Colombia,,2025-05-28,2025-06-06
Mayesh,4586345,Carnation Premier Purple/White Fancy,Carnation,562,Purple/White,,200,136.0,0.68,0.27,0.25,37.5,4,,Colombia,,2025-05-28,2025-06-06
Mayesh,4586355,Carnation Premier Purple/White Select,Carnation,562,Purple/White,,200,140.0,0.7,0.28,0.25,37.5,6,,Colombia,,2025-05-28,2025-06-06
Mayesh,484759,Carnation Red Fancy,Carnation,562,Red,,100,73.0,0.73,0.27,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,484760,Carnation Red Select,Carnation,562,Red,,100,74.0,0.74,0.28,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,1051167,Carnation Rodas Cream Fancy,Carnation,562,Cream,,200,136.0,0.68,0.27,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,1051168,Carnation Rodas Cream Select,Carnation,562,Cream,,200,140.0,0.7,0.28,0.25,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,514357,Carnation Tiepolo Fuschia Lavender Fancy,Carnation,562,Lavender,,200,136.0,0.68,0.27,0.25,37.5,8,,Colombia,,2025-05-28,2025-06-06
Mayesh,514358,Carnation Tiepolo Fuschia Lavender Select,Carnation,562,Lavender,,200,140.0,0.7,0.28,0.25,37.5,6,,Colombia,,2025-05-28,2025-06-06
Mayesh,484767,Carnation White Fancy,Carnation,562,White,,100,82.0,0.82,0.33,0.3,37.5,7,,Colombia,,2025-05-28,2025-06-06
Mayesh,484768,Carnation White Select,Carnation,562,White,,100,87.0,0.87,0.36,0.3,37.5,19,,Colombia,,2025-05-28,2025-06-06
Mayesh,484771,Carnation Yellow Fancy,Carnation,562,Yellow,,100,73.0,0.73,0.27,0.3,37.5,14,,Colombia,,2025-05-28,2025-06-06
Mayesh,484772,Carnation Yellow Select,Carnation,562,Yellow,,100,74.0,0.74,0.28,0.3,37.5,20,,Colombia,,2025-05-28,2025-06-06
Mayesh,513502,CB Rose Assorted,CB,1090,Assorted,40,120,142.8,1.19,0.43,0.5,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,513503,CB Rose Assorted,CB,1090,Assorted,50,96,139.2,1.45,0.52,0.62,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,513506,CB Rose Red,CB,1090,Red,40,120,150.0,1.25,0.47,0.5,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,513507,CB Rose Red,CB,1090,Red,50,96,143.04,1.49,0.54,0.62,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,1814392,CB Rose Red/Assorted,CB,1090,Red/Assorted,40,120,142.8,1.19,0.43,0.5,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,1814394,CB Rose Red/Assorted,CB,1090,Red/Assorted,50,96,139.2,1.45,0.52,0.62,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,3638498,CB Rose Assorted,CB,1090,Assorted,40,100,133.0,1.33,0.46,0.6,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,3691397,CB Rose Assorted,CB,1090,Assorted,50,80,131.2,1.64,0.56,0.75,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,3052188,CB Rose Assorted,CB,1090,Assorted,40,120,142.8,1.19,0.43,0.5,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,3052189,CB Rose Assorted,CB,1090,Assorted,50,96,139.2,1.45,0.52,0.62,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,3052190,CB Rose Red,CB,1090,Red,40,120,150.0,1.25,0.47,0.5,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,3052202,CB Rose Red,CB,1090,Red,50,96,143.04,1.49,0.54,0.62,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,3052177,CB Rose Red/Assorted,CB,1090,Red/Assorted,40,120,142.8,1.19,0.43,0.5,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,3052185,CB Rose Red/Assorted,CB,1090,Red/Assorted,50,96,139.2,1.45,0.52,0.62,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
Mayesh,2937184,CB Rose Assorted,CB,1090,Assorted,60,96,153.6,1.6,0.61,0.62,37.5,50,Sachaflor,Ecuador,,2025-05-28,2025-06-06
