competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,cleaned_name_used,created_at,eta_date
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,40,60,105.6,1.76,Garden Bridal Jewel Spray Rose,2025-05-28,2025-06-06
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,40,80,135.2,1.69,Garden Bridal Jewel Spray Rose,2025-05-28,2025-06-06
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,50,50,102.5,2.05,Garden Bridal Jewel Spray Rose,2025-05-28,2025-06-06
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,50,70,138.6,1.98,Garden Bridal Jewel Spray Rose,2025-05-28,2025-06-06
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,60,50,111.0,2.22,Garden Bridal Jewel Spray Rose,2025-05-28,2025-06-06
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,60,70,150.5,2.15,Garden Bridal Jewel Spray Rose,2025-05-28,2025-06-06
PetalJet,8788887241013,Gargarin Cremon Chrysanthemum,Chrysanthemums,mum,45,70,93.1,1.33,Gargarin Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,8788887241013,Gargarin Cremon Chrysanthemum,Chrysanthemums,mum,45,100,130.0,1.3,Gargarin Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,8788887241013,Gargarin Cremon Chrysanthemum,Chrysanthemums,mum,65,100,133.0,1.33,Gargarin Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,8043876483381,Garland Runner Gypsophila Xlence,Garland Runners,best seller,,1,165.6,165.6,Garland Runner Gypsophila Xlence,2025-05-28,2025-06-06
PetalJet,9009300898101,Gaviria Cremon Chrysanthemum,Chrysanthemums,Berry,45,70,93.1,1.33,Gaviria Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,9009300898101,Gaviria Cremon Chrysanthemum,Chrysanthemums,Berry,45,100,130.0,1.3,Gaviria Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,9009300898101,Gaviria Cremon Chrysanthemum,Chrysanthemums,Berry,65,100,133.0,1.33,Gaviria Cremon Chrysanthemum,2025-05-28,2025-06-06
PetalJet,8385697677621,Geraldine Rose,Premium Roses,Pink,50,60,84.6,1.41,Geraldine Rose,2025-05-28,2025-06-06
PetalJet,8385697677621,Geraldine Rose,Premium Roses,Pink,50,84,115.92,1.38,Geraldine Rose,2025-05-28,2025-06-06
PetalJet,8385697677621,Geraldine Rose,Premium Roses,Pink,50,168,228.48,1.36,Geraldine Rose,2025-05-28,2025-06-06
PetalJet,8385697677621,Geraldine Rose,Premium Roses,Pink,50,336,446.88,1.33,Geraldine Rose,2025-05-28,2025-06-06
PetalJet,8385697677621,Geraldine Rose,Premium Roses,Pink,60,84,124.32,1.48,Geraldine Rose,2025-05-28,2025-06-06
PetalJet,8385697677621,Geraldine Rose,Premium Roses,Pink,60,168,243.6,1.45,Geraldine Rose,2025-05-28,2025-06-06
PetalJet,8385697677621,Geraldine Rose,Premium Roses,Pink,60,336,467.04,1.39,Geraldine Rose,2025-05-28,2025-06-06
PetalJet,6654389551203,Golden Prairie Achillea (Yarrow),Achillea,achilea,60,100,81.0,0.81,Golden Prairie Achillea (Yarrow),2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,40,48,72.48,1.51,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,40,72,103.68,1.44,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,40,144,200.16,1.39,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,40,288,388.8,1.35,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,50,48,80.64,1.68,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,50,72,115.2,1.6,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,50,144,224.64,1.56,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,50,288,434.88,1.51,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,60,72,126.72,1.76,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,60,144,243.36,1.69,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,8389526028597,Goldfinch Rose,Premium Roses,Fall,60,288,478.08,1.66,Goldfinch Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,40,60,84.6,1.41,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,40,84,115.92,1.38,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,40,168,228.48,1.36,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,40,336,446.88,1.33,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,50,60,90.6,1.51,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,50,84,124.32,1.48,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,50,168,245.28,1.46,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,50,336,470.4,1.4,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,60,84,137.76,1.64,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,60,168,268.8,1.6,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,60,336,524.16,1.56,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,70,84,144.48,1.72,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,70,168,280.56,1.67,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,4749610319971,Gotcha Rose,Premium Roses,Hot Pink,70,336,547.68,1.63,Gotcha Rose,2025-05-28,2025-06-06
PetalJet,8506409156917,Govinda Rose,Premium Roses,Fall,50,60,84.6,1.41,Govinda Rose,2025-05-28,2025-06-06
PetalJet,8506409156917,Govinda Rose,Premium Roses,Fall,50,84,115.92,1.38,Govinda Rose,2025-05-28,2025-06-06
PetalJet,8506409156917,Govinda Rose,Premium Roses,Fall,50,168,228.48,1.36,Govinda Rose,2025-05-28,2025-06-06
PetalJet,8506409156917,Govinda Rose,Premium Roses,Fall,50,336,446.88,1.33,Govinda Rose,2025-05-28,2025-06-06
PetalJet,8506409156917,Govinda Rose,Premium Roses,Fall,60,84,131.88,1.57,Govinda Rose,2025-05-28,2025-06-06
PetalJet,8506409156917,Govinda Rose,Premium Roses,Fall,60,168,255.36,1.52,Govinda Rose,2025-05-28,2025-06-06
PetalJet,8506409156917,Govinda Rose,Premium Roses,Fall,60,336,497.28,1.48,Govinda Rose,2025-05-28,2025-06-06
PetalJet,6693551833187,Grace Carnation,Carantions,Burgundy,60,200,102.0,0.51,Grace Carnation,2025-05-28,2025-06-06
PetalJet,6693551833187,Grace Carnation,Carantions,Burgundy,60,350,161.0,0.46,Grace Carnation,2025-05-28,2025-06-06
PetalJet,6693551833187,Grace Carnation,Carantions,Burgundy,70,300,153.0,0.51,Grace Carnation,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,50,48,76.8,1.6,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,50,72,108.72,1.51,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,50,144,213.12,1.48,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,50,288,414.72,1.44,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,60,72,119.52,1.66,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,60,144,233.28,1.62,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,60,288,457.92,1.59,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,70,72,126.72,1.76,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,70,144,243.36,1.69,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506480656693,Grace Kelly Rose,Premium Roses,Hot Pink,70,288,478.08,1.66,Grace Kelly Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,50,48,89.28,1.86,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,50,72,127.44,1.77,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,50,144,247.68,1.72,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,50,288,480.96,1.67,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,60,72,137.52,1.91,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,60,144,269.28,1.87,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,60,288,524.16,1.82,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,70,72,149.76,2.08,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,70,144,292.32,2.03,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8506765705525,Gran Donna Rose,Premium Roses,Fall,70,288,567.36,1.97,Gran Donna Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,40,48,80.64,1.68,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,40,72,115.2,1.6,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,40,144,224.64,1.56,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,40,288,434.88,1.51,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,50,48,89.28,1.86,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,50,72,127.44,1.77,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,50,144,247.68,1.72,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,50,288,480.96,1.67,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,60,72,137.52,1.91,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,60,144,269.28,1.87,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,60,288,524.16,1.82,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,70,72,149.76,2.08,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,70,144,292.32,2.03,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,8534134522165,Grandiose Rose,Premium Roses,Bicolor,70,288,567.36,1.97,Grandiose Rose,2025-05-28,2025-06-06
PetalJet,4409478774883,Green Dianthus (Green Ball),Greens,Filler Flower,50,60,67.8,1.13,Green Dianthus (Green Ball),2025-05-28,2025-06-06
PetalJet,4409478774883,Green Dianthus (Green Ball),Greens,Filler Flower,50,100,106.0,1.06,Green Dianthus (Green Ball),2025-05-28,2025-06-06
PetalJet,8078682521909,Green Planet Alstroemeria,Alstroemeria,Cut Greens,60,80,89.6,1.12,Green Planet Alstroemeria,2025-05-28,2025-06-06
PetalJet,8078682521909,Green Planet Alstroemeria,Alstroemeria,Cut Greens,60,120,128.4,1.07,Green Planet Alstroemeria,2025-05-28,2025-06-06
PetalJet,8078682521909,Green Planet Alstroemeria,Alstroemeria,Cut Greens,70,120,134.4,1.12,Green Planet Alstroemeria,2025-05-28,2025-06-06
PetalJet,8078682521909,Green Planet Alstroemeria,Alstroemeria,Cut Greens,80,100,131.0,1.31,Green Planet Alstroemeria,2025-05-28,2025-06-06
PetalJet,4682590158947,Green Spider Chrysanthemum,Chrysanthemums,Fall,45,70,93.1,1.33,Green Spider Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4682590158947,Green Spider Chrysanthemum,Chrysanthemums,Fall,45,100,130.0,1.3,Green Spider Chrysanthemum,2025-05-28,2025-06-06
PetalJet,4682590158947,Green Spider Chrysanthemum,Chrysanthemums,Fall,65,100,133.0,1.33,Green Spider Chrysanthemum,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,40,60,78.0,1.3,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,40,84,105.84,1.26,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,40,168,210.0,1.25,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,40,336,409.92,1.22,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,50,60,84.6,1.41,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,50,84,115.92,1.38,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,50,168,228.48,1.36,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,50,336,446.88,1.33,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,60,84,124.32,1.48,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,60,168,243.6,1.45,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,1794646474813,Grey Knights Rose,Premium Roses,Lavender,60,336,467.04,1.39,Grey Knights Rose,2025-05-28,2025-06-06
PetalJet,9315448848693,Gypsophila Angel Pink (Tinted),Gypsophila,baby breath,80,1,129.0,129.0,Gypsophila Angel Pink (Tinted),2025-05-28,2025-06-06
PetalJet,9315449864501,Gypsophila Lavender (Tinted),Gypsophila,baby breath,80,1,129.0,129.0,Gypsophila Lavender (Tinted),2025-05-28,2025-06-06
PetalJet,4409518522467,Gypsophila Million Stars (Baby's Breath),Gypsophila,baby breath,80,1,126.48,126.48,Gypsophila Million Stars (Baby's Breath),2025-05-28,2025-06-06
PetalJet,9315451699509,Gypsophila Rose Pink (Tinted),Gypsophila,baby breath,80,1,129.0,129.0,Gypsophila Rose Pink (Tinted),2025-05-28,2025-06-06
PetalJet,6841507086435,Gypsophila Terracotta (Tinted),Gypsophila,baby breath,80,1,129.0,129.0,Gypsophila Terracotta (Tinted),2025-05-28,2025-06-06
PetalJet,9315447374133,Gypsophila Titanium (Tinted),Gypsophila,baby breath,80,1,129.0,129.0,Gypsophila Titanium (Tinted),2025-05-28,2025-06-06
PetalJet,6841499418723,Gypsophila White Force,Gypsophila,baby breath,80,1,126.48,126.48,Gypsophila White Force,2025-05-28,2025-06-06
PetalJet,4409560432739,Gypsophila Xlence (Baby's Breath),Gypsophila,baby breath,80,1,126.48,126.48,Gypsophila Xlence (Baby's Breath),2025-05-28,2025-06-06
PetalJet,9309236953397,Hanoi Carnation,Carantions,blush,60,200,102.0,0.51,Hanoi Carnation,2025-05-28,2025-06-06
PetalJet,9309236953397,Hanoi Carnation,Carantions,blush,60,350,161.0,0.46,Hanoi Carnation,2025-05-28,2025-06-06
PetalJet,9309236953397,Hanoi Carnation,Carantions,blush,70,300,153.0,0.51,Hanoi Carnation,2025-05-28,2025-06-06
PetalJet,4405927477347,Hanoi Success Cloni (Clooney) Ranunculus,Ranunculus,blush,40,80,259.2,3.24,Hanoi Success Cloni (Clooney) Ranunculus,2025-05-28,2025-06-06
PetalJet,4405927477347,Hanoi Success Cloni (Clooney) Ranunculus,Ranunculus,blush,40,160,484.8,3.03,Hanoi Success Cloni (Clooney) Ranunculus,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,50,48,79.2,1.65,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,50,72,113.04,1.57,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,50,144,218.88,1.52,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,50,288,429.12,1.49,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,60,72,119.52,1.66,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,60,144,233.28,1.62,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,60,288,457.92,1.59,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,70,72,126.72,1.76,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,70,144,243.36,1.69,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,1793832058941,Hard Rock Rose,Premium Roses,Coral,70,288,478.08,1.66,Hard Rock Rose,2025-05-28,2025-06-06
PetalJet,8534415671605,Havana Rose,Premium Roses,Pink,50,60,90.6,1.51,Havana Rose,2025-05-28,2025-06-06
PetalJet,8534415671605,Havana Rose,Premium Roses,Pink,50,84,124.32,1.48,Havana Rose,2025-05-28,2025-06-06
PetalJet,8534415671605,Havana Rose,Premium Roses,Pink,50,168,245.28,1.46,Havana Rose,2025-05-28,2025-06-06
PetalJet,8534415671605,Havana Rose,Premium Roses,Pink,50,336,470.4,1.4,Havana Rose,2025-05-28,2025-06-06
PetalJet,8534415671605,Havana Rose,Premium Roses,Pink,60,84,131.88,1.57,Havana Rose,2025-05-28,2025-06-06
PetalJet,8534415671605,Havana Rose,Premium Roses,Pink,60,168,255.36,1.52,Havana Rose,2025-05-28,2025-06-06
PetalJet,8534415671605,Havana Rose,Premium Roses,Pink,60,336,497.28,1.48,Havana Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,40,60,82.2,1.37,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,40,84,111.72,1.33,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,40,168,218.4,1.3,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,40,336,420.0,1.25,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,50,60,90.6,1.51,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,50,84,123.48,1.47,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,50,168,240.24,1.43,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,50,336,456.96,1.36,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,60,84,142.8,1.7,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,60,168,277.2,1.65,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,60,336,540.96,1.61,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,70,84,157.08,1.87,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,70,168,304.08,1.81,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,1772238864445,Hearts Garden Rose,Garden Roses,best seller,70,336,591.36,1.76,Hearts Garden Rose,2025-05-28,2025-06-06
PetalJet,4664574050403,Hebes,Greens,Cut Greens,60,80,76.8,0.96,Hebes,2025-05-28,2025-06-06
PetalJet,4664574050403,Hebes,Greens,Cut Greens,60,140,114.8,0.82,Hebes,2025-05-28,2025-06-06
PetalJet,8078653817141,Helena Alstroemeria,Alstroemeria,alstromeria,60,100,92.0,0.92,Helena Alstroemeria,2025-05-28,2025-06-06
PetalJet,8078653817141,Helena Alstroemeria,Alstroemeria,alstromeria,60,180,145.8,0.81,Helena Alstroemeria,2025-05-28,2025-06-06
PetalJet,8078653817141,Helena Alstroemeria,Alstroemeria,alstromeria,70,200,162.0,0.81,Helena Alstroemeria,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,40,48,89.28,1.86,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,40,72,127.44,1.77,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,40,144,247.68,1.72,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,40,288,480.96,1.67,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,50,48,97.44,2.03,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,50,72,138.96,1.93,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,50,144,270.72,1.88,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,50,288,529.92,1.84,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,60,72,149.76,2.08,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,60,144,292.32,2.03,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,8538541883701,Heliana Orange Rose,Premium Roses,copper,60,288,567.36,1.97,Heliana Orange Rose,2025-05-28,2025-06-06
PetalJet,6684615278691,Hermes Orange Carnation,Carantions,Fall,60,200,102.0,0.51,Hermes Orange Carnation,2025-05-28,2025-06-06
PetalJet,6684615278691,Hermes Orange Carnation,Carantions,Fall,60,350,161.0,0.46,Hermes Orange Carnation,2025-05-28,2025-06-06
PetalJet,6684615278691,Hermes Orange Carnation,Carantions,Fall,70,300,153.0,0.51,Hermes Orange Carnation,2025-05-28,2025-06-06
PetalJet,6684616097891,Hermes Yellow Carnation,Carantions,Yellow,60,200,102.0,0.51,Hermes Yellow Carnation,2025-05-28,2025-06-06
PetalJet,6684616097891,Hermes Yellow Carnation,Carantions,Yellow,60,350,161.0,0.46,Hermes Yellow Carnation,2025-05-28,2025-06-06
PetalJet,6684616097891,Hermes Yellow Carnation,Carantions,Yellow,70,300,153.0,0.51,Hermes Yellow Carnation,2025-05-28,2025-06-06
