competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,price_per_stem,matched_variety_name,variety_key,variety_score,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
PetalJet,50746852770101,Anemone Assorted Box #607 -,Anemone,assorted,35,80,151.2,1.89,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746852802869,Anemone Assorted Box #607 -,Anemone,assorted,35,100,175.0,1.75,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746852835637,Anemone Assorted Box #607 -,Anemone,assorted,35,120,200.4,1.67,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746852868405,Anemone Assorted Box #607 -,Anemone,assorted,35,200,318.0,1.59,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746852901173,Anemone Assorted Box #607 -,Anemone,assorted,40,80,157.6,1.97,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746852933941,Anemone Assorted Box #607 -,Anemone,assorted,40,100,184.0,1.84,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746852966709,Anemone Assorted Box #607 -,Anemone,assorted,40,120,210.0,1.75,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746852999477,Anemone Assorted Box #607 -,Anemone,assorted,40,200,334.0,1.67,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746853032245,Anemone Assorted Box #607 -,Anemone,assorted,45,80,164.0,2.05,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746853065013,Anemone Assorted Box #607 -,Anemone,assorted,45,100,192.0,1.92,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746853097781,Anemone Assorted Box #607 -,Anemone,assorted,45,120,220.8,1.84,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50746853130549,Anemone Assorted Box #607 -,Anemone,assorted,45,200,350.0,1.75,,,,Anemone,0b6221f4-9306-4e15-9949-d403524c3a7d,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,45786805076277,Anna Rose,Premium Roses,Light Pink,40,48,72.48,1.51,Anna Roses,abedf433-f816-4d50-b2c2-c185e42b376e,0.9572921395301819,,,,2025-05-07,2025-05-15
PetalJet,45786805993781,Anna Rose,Premium Roses,Light Pink,40,72,103.68,1.44,Anna Roses,abedf433-f816-4d50-b2c2-c185e42b376e,0.9572921395301819,,,,2025-05-07,2025-05-15
PetalJet,45786807238965,Anna Rose,Premium Roses,Light Pink,40,144,200.16,1.39,Anna Roses,abedf433-f816-4d50-b2c2-c185e42b376e,0.9572921395301819,,,,2025-05-07,2025-05-15
PetalJet,33353194111075,Anna Rose,Premium Roses,Light Pink,50,48,80.64,1.68,Anna Roses,abedf433-f816-4d50-b2c2-c185e42b376e,0.9572921395301819,,,,2025-05-07,2025-05-15
PetalJet,33353194143843,Anna Rose,Premium Roses,Light Pink,50,72,115.2,1.6,Anna Roses,abedf433-f816-4d50-b2c2-c185e42b376e,0.9572921395301819,,,,2025-05-07,2025-05-15
PetalJet,33353194176611,Anna Rose,Premium Roses,Light Pink,50,144,224.64,1.56,Anna Roses,abedf433-f816-4d50-b2c2-c185e42b376e,0.9572921395301819,,,,2025-05-07,2025-05-15
PetalJet,45786812481845,Anna Rose,Premium Roses,Light Pink,60,72,119.52,1.66,Anna Roses,abedf433-f816-4d50-b2c2-c185e42b376e,0.9572921395301819,,,,2025-05-07,2025-05-15
PetalJet,45786812907829,Anna Rose,Premium Roses,Light Pink,60,144,233.28,1.62,Anna Roses,abedf433-f816-4d50-b2c2-c185e42b376e,0.9572921395301819,,,,2025-05-07,2025-05-15
PetalJet,50827237163317,Antique Green Jumbo Hydrangea Jumbo -,Hydrangea,Bicolor,,6,48.6,8.1,Antique Jumbo Grade Assorted Hydrangea,c9d23acb-f550-424a-af9d-dc6c5157170a,0.9983077645301819,Hydrangea,3711d6d5-1bf9-491f-8005-af223f9d3203,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,50827237196085,Antique Green Jumbo Hydrangea Jumbo -,Hydrangea,Bicolor,,12,95.88,7.99,Antique Jumbo Grade Assorted Hydrangea,c9d23acb-f550-424a-af9d-dc6c5157170a,0.9983077645301819,Hydrangea,3711d6d5-1bf9-491f-8005-af223f9d3203,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49866044703029,Apricot Double Stock -,Stock,Apricot,60,80,88.0,1.1,Apricot Stock,6a6f571d-70f4-42ad-9b98-3d5b104d8d06,0.9775480031967163,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49866044866869,Apricot Double Stock -,Stock,Apricot,60,140,133.0,0.95,Apricot Stock,6a6f571d-70f4-42ad-9b98-3d5b104d8d06,0.9775480031967163,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49866045292853,Apricot Double Stock -,Stock,Apricot,70,120,129.6,1.08,Apricot Stock,6a6f571d-70f4-42ad-9b98-3d5b104d8d06,0.9775480031967163,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,44515516907829,Apricot Spray Stock -,Stock,Apricot,60,70,126.7,1.81,Apricot Stock,6a6f571d-70f4-42ad-9b98-3d5b104d8d06,0.9266039133071899,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49914042679605,Ard White Solomio -,solomio,Filler Flower,50,120,104.4,0.87,Solomio Vin Dianthus,d01ee6b8-6da6-4859-a24d-fa966846777d,0.9887558817863464,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,0.9471198320388794,2025-05-07,2025-05-15
PetalJet,49914043892021,Ard White Solomio -,solomio,Filler Flower,50,180,147.6,0.82,Solomio Vin Dianthus,d01ee6b8-6da6-4859-a24d-fa966846777d,0.9887558817863464,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,0.9471198320388794,2025-05-07,2025-05-15
PetalJet,48430946451765,Areca Palm -,Greens,Cut Greens,60,200,112.0,0.56,Areca Palm,d5ada531-20f1-4c17-ac53-dbbdd516a2fa,1.0,,,,2025-05-07,2025-05-15
PetalJet,39937618280547,Artemis Butterfly Ranunculus 40- -,Ranunculus,Yellow,4060,100,248.0,2.48,Butterfly Artemis Ranunculus,f518b58f-cd6e-48fa-b37e-e20065f26821,0.9979895949363708,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0000001192092896,2025-05-07,2025-05-15
PetalJet,49788133736757,Artica Rose,Premium Roses,artica,40,48,81.12,1.69,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,49788146614581,Artica Rose,Premium Roses,artica,40,72,115.2,1.6,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,49788150710581,Artica Rose,Premium Roses,artica,40,144,224.64,1.56,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,50421796241717,Artica Rose,Premium Roses,artica,40,288,432.0,1.5,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,49788724805941,Artica Rose,Premium Roses,artica,50,48,89.28,1.86,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,49788726509877,Artica Rose,Premium Roses,artica,50,72,126.72,1.76,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,49788728115509,Artica Rose,Premium Roses,artica,50,144,246.24,1.71,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,50421796667701,Artica Rose,Premium Roses,artica,50,288,472.32,1.64,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,49788738175285,Artica Rose,Premium Roses,artica,60,72,142.56,1.98,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,49788739551541,Artica Rose,Premium Roses,artica,60,144,276.48,1.92,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,50421797585205,Artica Rose,Premium Roses,artica,60,288,541.44,1.88,Artica Roses,c037352b-1cdf-4553-8965-aa4b40abed71,0.9774974584579468,,,,2025-05-07,2025-05-15
PetalJet,47712482951477,Asiatic Lily 3-5 Bloom Assorted Box #083 -,Lilies,assorted,70,50,101.0,2.02,Pink 3/5 Bl Lilies Asiatic,fa3959ac-2510-440e-b986-1c73cb014516,0.9551330804824829,,,,2025-05-07,2025-05-15
PetalJet,47712500089141,Asiatic Lily 3-5 Bloom Assorted Box #084 -,Lilies,assorted,70,50,101.0,2.02,Pink 3/5 Bl Lilies Asiatic,fa3959ac-2510-440e-b986-1c73cb014516,0.9572522044181824,,,,2025-05-07,2025-05-15
PetalJet,48430950023477,Aspidistra Leaf -,Greens,Cut Greens,60,225,114.75,0.51,Green Aspidistra,4bc3006d-c2c3-4f27-9725-9d5033c6568a,0.9941585063934326,,,,2025-05-07,2025-05-15
PetalJet,45768542388533,Aster Obelix Select Mixed Box #306 Select -,Aster,assorted,70,120,111.6,0.93,,,,Aster,edf288cd-9ad2-4367-8fe3-2d47494ab2f9,1.0,2025-05-07,2025-05-15
PetalJet,50285345505589,Astroid Cremon Chrysanthemum -,Chrysanthemums,Fall,45,70,93.1,1.33,Santini White Chrysanthemum Micro Pom,9d7873c9-4b8e-4197-a655-e9f62f88d936,0.9008252620697021,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-07,2025-05-15
PetalJet,50285346324789,Astroid Cremon Chrysanthemum -,Chrysanthemums,Fall,65,100,133.0,1.33,Santini White Chrysanthemum Micro Pom,9d7873c9-4b8e-4197-a655-e9f62f88d936,0.9008252620697021,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-07,2025-05-15
PetalJet,45421947224373,Atomic Rose,Premium Roses,Bicolor,40,60,80.4,1.34,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421948797237,Atomic Rose,Premium Roses,Bicolor,40,84,108.36,1.29,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421950861621,Atomic Rose,Premium Roses,Bicolor,40,168,215.04,1.28,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421952074037,Atomic Rose,Premium Roses,Bicolor,40,336,420.0,1.25,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421956628789,Atomic Rose,Premium Roses,Bicolor,50,60,90.6,1.51,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421961052469,Atomic Rose,Premium Roses,Bicolor,50,84,124.32,1.48,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421961773365,Atomic Rose,Premium Roses,Bicolor,50,168,245.28,1.46,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421967966517,Atomic Rose,Premium Roses,Bicolor,50,336,470.4,1.4,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421936017717,Atomic Rose,Premium Roses,Bicolor,60,84,137.76,1.64,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421936050485,Atomic Rose,Premium Roses,Bicolor,60,168,268.8,1.6,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421936083253,Atomic Rose,Premium Roses,Bicolor,60,336,524.16,1.56,Atomic Roses,b63afff4-5d7d-4578-a213-2c7bc6c1f566,0.9944995641708374,,,,2025-05-07,2025-05-15
PetalJet,45421992575285,Aubade Rose,Premium Roses,Bicolor,40,48,71.04,1.48,,,,,,,2025-05-07,2025-05-15
PetalJet,45421996540213,Aubade Rose,Premium Roses,Bicolor,40,72,100.08,1.39,,,,,,,2025-05-07,2025-05-15
PetalJet,45421997424949,Aubade Rose,Premium Roses,Bicolor,40,144,195.84,1.36,,,,,,,2025-05-07,2025-05-15
PetalJet,45422000308533,Aubade Rose,Premium Roses,Bicolor,40,288,380.16,1.32,,,,,,,2025-05-07,2025-05-15
PetalJet,45422002602293,Aubade Rose,Premium Roses,Bicolor,50,48,79.2,1.65,,,,,,,2025-05-07,2025-05-15
PetalJet,31773744201827,Aubade Rose,Premium Roses,Bicolor,50,72,113.04,1.57,,,,,,,2025-05-07,2025-05-15
PetalJet,45422003519797,Aubade Rose,Premium Roses,Bicolor,50,144,218.88,1.52,,,,,,,2025-05-07,2025-05-15
PetalJet,45422004044085,Aubade Rose,Premium Roses,Bicolor,50,288,429.12,1.49,,,,,,,2025-05-07,2025-05-15
PetalJet,50421894283573,Avalanche Rose,Premium Roses,Wedding,50,48,81.12,1.69,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421894349109,Avalanche Rose,Premium Roses,Wedding,50,72,115.2,1.6,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421898314037,Avalanche Rose,Premium Roses,Wedding,50,144,224.64,1.56,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421898379573,Avalanche Rose,Premium Roses,Wedding,50,288,432.0,1.5,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421898871093,Avalanche Rose,Premium Roses,Wedding,60,72,131.04,1.82,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421898903861,Avalanche Rose,Premium Roses,Wedding,60,144,253.44,1.76,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421899821365,Avalanche Rose,Premium Roses,Wedding,60,288,495.36,1.72,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421902836021,Avalanche Rose,Premium Roses,Wedding,70,72,142.56,1.98,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421903982901,Avalanche Rose,Premium Roses,Wedding,70,144,276.48,1.92,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,50421905162549,Avalanche Rose,Premium Roses,Wedding,70,288,541.44,1.88,Avalanche Roses,ff25c529-5ac1-4404-a678-f8eb50c60872,0.9941832423210144,,,,2025-05-07,2025-05-15
PetalJet,49944019206453,Babylon Carnation -,Carantions,Bicolor,60,200,102.0,0.51,Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,1.0,,,,2025-05-07,2025-05-15
PetalJet,49944019861813,Babylon Carnation -,Carantions,Bicolor,60,350,161.0,0.46,Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,1.0,,,,2025-05-07,2025-05-15
PetalJet,49944020484405,Babylon Carnation -,Carantions,Bicolor,70,300,153.0,0.51,Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,1.0,,,,2025-05-07,2025-05-15
PetalJet,49758477353269,Balance Jumbo Gerber Daisy 40- -,Jumbo Gerber Daisies,Gerbera,4045,60,82.2,1.37,,,,,,,2025-05-07,2025-05-15
PetalJet,49758478139701,Balance Jumbo Gerber Daisy 50- -,Jumbo Gerber Daisies,Gerbera,5055,40,73.6,1.84,,,,,,,2025-05-07,2025-05-15
PetalJet,50744078926133,Balboa Purple Lisianthus -,Lisianthus,Purple,50,100,138.0,1.38,Balboa Purple Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9819245338439941,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9895356893539429,2025-05-07,2025-05-15
PetalJet,50744078991669,Balboa Purple Lisianthus -,Lisianthus,Purple,50,160,206.4,1.29,Balboa Purple Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9819245338439941,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9895356893539429,2025-05-07,2025-05-15
PetalJet,50744079089973,Balboa Purple Lisianthus -,Lisianthus,Purple,50,180,225.0,1.25,Balboa Purple Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9819245338439941,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9895356893539429,2025-05-07,2025-05-15
PetalJet,50744079679797,Balboa Purple Lisianthus -,Lisianthus,Purple,60,80,126.4,1.58,Balboa Purple Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9819245338439941,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9895356893539429,2025-05-07,2025-05-15
PetalJet,50744079712565,Balboa Purple Lisianthus -,Lisianthus,Purple,60,120,177.6,1.48,Balboa Purple Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9819245338439941,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9895356893539429,2025-05-07,2025-05-15
PetalJet,50744079941941,Balboa Purple Lisianthus -,Lisianthus,Purple,60,150,220.5,1.47,Balboa Purple Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9819245338439941,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9895356893539429,2025-05-07,2025-05-15
PetalJet,50744080269621,Balboa Purple Lisianthus -,Lisianthus,Purple,70,120,201.6,1.68,Balboa Purple Lisianthus Double,b677457c-ac98-42ad-b2fd-629e04af198b,0.9819245338439941,Lisianthus Single,0e314f31-8359-4687-946f-6bc500c89993,0.9895356893539429,2025-05-07,2025-05-15
PetalJet,45349771247925,Bali Spray Rose,Spray Roses,Peach,40,60,105.6,1.76,Jana Spray Roses,3de18210-2350-4c82-bd45-9c063d1dc369,0.9980307817459106,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45349772755253,Bali Spray Rose,Spray Roses,Peach,40,70,116.2,1.66,Jana Spray Roses,3de18210-2350-4c82-bd45-9c063d1dc369,0.9980307817459106,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45349773214005,Bali Spray Rose,Spray Roses,Peach,40,110,169.4,1.54,Jana Spray Roses,3de18210-2350-4c82-bd45-9c063d1dc369,0.9980307817459106,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45349775540533,Bali Spray Rose,Spray Roses,Peach,50,60,115.8,1.93,Jana Spray Roses,3de18210-2350-4c82-bd45-9c063d1dc369,0.9980307817459106,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45349776228661,Bali Spray Rose,Spray Roses,Peach,50,100,179.0,1.79,Jana Spray Roses,3de18210-2350-4c82-bd45-9c063d1dc369,0.9980307817459106,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45349776884021,Bali Spray Rose,Spray Roses,Peach,60,60,127.2,2.12,Jana Spray Roses,3de18210-2350-4c82-bd45-9c063d1dc369,0.9980307817459106,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,45349777899829,Bali Spray Rose,Spray Roses,Peach,60,100,195.0,1.95,Jana Spray Roses,3de18210-2350-4c82-bd45-9c063d1dc369,0.9980307817459106,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9987550377845764,2025-05-07,2025-05-15
PetalJet,49866608345397,Baltazar Spider Chrysanthemum -,Chrysanthemums,Bicolor,45,70,93.1,1.33,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-07,2025-05-15
PetalJet,49866609819957,Baltazar Spider Chrysanthemum -,Chrysanthemums,Bicolor,45,100,130.0,1.3,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-07,2025-05-15
PetalJet,49866611458357,Baltazar Spider Chrysanthemum -,Chrysanthemums,Bicolor,65,100,133.0,1.33,,,,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9802786111831665,2025-05-07,2025-05-15
PetalJet,50242279997749,Barista Rose,Premium Roses,Fall,40,60,119.4,1.99,Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9969825744628906,,,,2025-05-07,2025-05-15
PetalJet,50242282586421,Barista Rose,Premium Roses,Fall,40,84,162.96,1.94,Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9969825744628906,,,,2025-05-07,2025-05-15
PetalJet,50242283667765,Barista Rose,Premium Roses,Fall,40,168,317.52,1.89,Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9969825744628906,,,,2025-05-07,2025-05-15
PetalJet,50242289074485,Barista Rose,Premium Roses,Fall,50,60,129.6,2.16,Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9969825744628906,,,,2025-05-07,2025-05-15
PetalJet,50242290549045,Barista Rose,Premium Roses,Fall,50,84,176.4,2.1,Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9969825744628906,,,,2025-05-07,2025-05-15
PetalJet,50242291368245,Barista Rose,Premium Roses,Fall,50,168,342.72,2.04,Barista Roses,f4934a99-08a3-4868-a43d-3c198d7c5bc3,0.9969825744628906,,,,2025-05-07,2025-05-15
PetalJet,45422060667189,Be Sweet Rose,Premium Roses,Coral,50,144,213.12,1.48,Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9987204074859619,,,,2025-05-07,2025-05-15
PetalJet,45422073512245,Be Sweet Rose,Premium Roses,Coral,60,72,119.52,1.66,Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9987204074859619,,,,2025-05-07,2025-05-15
PetalJet,45422074724661,Be Sweet Rose,Premium Roses,Coral,60,144,233.28,1.62,Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9987204074859619,,,,2025-05-07,2025-05-15
PetalJet,45422074954037,Be Sweet Rose,Premium Roses,Coral,60,288,457.92,1.59,Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9987204074859619,,,,2025-05-07,2025-05-15
PetalJet,45422090518837,Be Sweet Rose,Premium Roses,Coral,70,72,126.72,1.76,Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9987204074859619,,,,2025-05-07,2025-05-15
PetalJet,45422093631797,Be Sweet Rose,Premium Roses,Coral,70,144,243.36,1.69,Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9987204074859619,,,,2025-05-07,2025-05-15
PetalJet,45422096154933,Be Sweet Rose,Premium Roses,Coral,70,288,478.08,1.66,Be Sweet  Roses,e375f496-393f-42ec-922e-fccc9cab6fda,0.9987204074859619,,,,2025-05-07,2025-05-15
PetalJet,49570209661237,Beautiful Blooms Mixed Box #506,Flowers Mixed Boxes,assorted,,84,123.48,1.47,,,,,,,2025-05-07,2025-05-15
PetalJet,48430950121781,Beautiful Blooms Mixed Box #507,Flowers Mixed Boxes,assorted,,94,121.26,1.29,,,,,,,2025-05-07,2025-05-15
PetalJet,49750567977269,Beautiful Blooms Mixed Box #508,Flowers Mixed Boxes,assorted,,102,134.64,1.32,,,,,,,2025-05-07,2025-05-15
PetalJet,46025800614197,Beautiful Blooms Mixed Box #509,Flowers Mixed Boxes,assorted,,84,125.16,1.49,,,,,,,2025-05-07,2025-05-15
PetalJet,47389998285109,Beautiful Blooms Mixed Box #510,Flowers Mixed Boxes,assorted,,74,96.2,1.3,,,,,,,2025-05-07,2025-05-15
PetalJet,49750596976949,Beautiful Blooms Mixed Box #511,Flowers Mixed Boxes,assorted,,94,117.5,1.25,,,,,,,2025-05-07,2025-05-15
PetalJet,47503345713461,Beautiful Blooms Mixed Box #512,Flowers Mixed Boxes,xmas,,82,106.6,1.3,,,,,,,2025-05-07,2025-05-15
PetalJet,50801230840117,Bells of Ireland (Molucella) -,Greens,Cut Greens,60,80,84.0,1.05,Molucella Bells Of Ireland,7a807e5f-c371-4970-ba7c-0382161d9a1e,0.9347718358039856,,,,2025-05-07,2025-05-15
PetalJet,49750906470709,Bells of Ireland (Molucella) -,Greens,Cut Greens,70,100,110.0,1.1,Molucella Bells Of Ireland,7a807e5f-c371-4970-ba7c-0382161d9a1e,0.9347718358039856,,,,2025-05-07,2025-05-15
PetalJet,49750908109109,Bells of Ireland (Molucella) -,Greens,Cut Greens,80,80,104.8,1.31,Molucella Bells Of Ireland,7a807e5f-c371-4970-ba7c-0382161d9a1e,0.9347718358039856,,,,2025-05-07,2025-05-15
PetalJet,45422115258677,Bikini Rose,Premium Roses,Yellow,40,48,72.48,1.51,Bikini Roses,8e056093-0612-4aaa-8554-2f2e64e4d42d,0.994821310043335,,,,2025-05-07,2025-05-15
PetalJet,45422115291445,Bikini Rose,Premium Roses,Yellow,40,72,103.68,1.44,Bikini Roses,8e056093-0612-4aaa-8554-2f2e64e4d42d,0.994821310043335,,,,2025-05-07,2025-05-15
PetalJet,45422115324213,Bikini Rose,Premium Roses,Yellow,40,144,200.16,1.39,Bikini Roses,8e056093-0612-4aaa-8554-2f2e64e4d42d,0.994821310043335,,,,2025-05-07,2025-05-15
PetalJet,45422115356981,Bikini Rose,Premium Roses,Yellow,40,288,388.8,1.35,Bikini Roses,8e056093-0612-4aaa-8554-2f2e64e4d42d,0.994821310043335,,,,2025-05-07,2025-05-15
